player,country,player_id
AS Hansra,Canada,795df06c
AD Poynter,Ireland,b98cdbf0
Jitin Singh,Tanzania,b7db83eb
Anshuman Rath,Hong Kong,552b228c
SB Wagh,Mexico,acf06e10
AC Voges,Australia,864c199e
KE Ebrahim,New Zealand,7c0055c1
W Behr,Germany,9a8f01b7
Mohammad Shahzad,Afghanistan,d6dcb0c9
Chen Zhuo Yue,China,47b33198
Martina Quinn,Argentina,de18edc1
M Juma,Kenya,d5f3e608
Mohamed Fadiga,Mali,b6004a31
Toqeer Ahmad,Denmark,d4f2a7b0
HJ Darlington,Australia,50b558d2
Eri Iko,Japan,657dbd65
N Nzayituriki,Rwanda,78681948
Tanvir Ahmed (1),Pakistan,93f104b4
JT Pooranakaran,Singapore,3a743619
B Sai Sudharsan,India,d5130a30
MJ Swepson,Australia,86b4bf88
FO Kibasu,Tanzania,1c726c76
Jaspal Singh,Malta,adca37a2
RA Tripathi,India,77255a9e
S Sigaiwasa,Fiji,b1414505
Saba Ali Syeda,Saudi Arabia,39503052
P Ayoleyine,Ghana,20e3030d
Habib Khan,Estonia,5152ab02
D Murphy,Scotland,a5544576
TRR Sharfudheen,Malta,8a5b0066
SC Kuggeleijn,New Zealand,fef92afc
M Jele,Eswatini,1a8cedc8
Mohammad Ihsan,Spain,510e33d3
M Perisic,Serbia,81599c08
A Prince,Argentina,da994dd7
GJP Kruger,South Africa,2957a836
SK Atai,Papua New Guinea,a64e3b89
O Prendergast,Ireland,d8f20ba5
V Mitari,Rwanda,3a82673c
Adri van der Merwe,Namibia,02610bad
C Magaia,Mozambique,bb4d1237
Sarfaraz Ali,Bahrain,db95ddeb
Saniyah Zia,Canada,ffae3d12
B Regmi,Nepal,98d05440
S Thakur,Romania,a073f2ff
D Uwimana,Rwanda,1f8e97d7
V Jayant,Lesotho,6535cc7b
S Pillai,Costa Rica,927b34c9
GH Bodi,South Africa,f390904d
TO Carmichael,United States of America,a9a76481
Ngawang Thinley,Bhutan,cc62ec8a
Faisal Mubashir,Germany,ad5342dc
Junaid Mehmood,Norway,3e46c4f3
Ashraful Shuvo,Estonia,9bb259b4
Aqib Ilyas,Oman,b3b39bed
Sofia Araya,Chile,e4d4c4e0
NO Miller,West Indies,ea3ffd1b
I Nakisuuyi,Uganda,2f145a4f
Gulbadin Naib,Afghanistan,9f77963a
MK Anafie,Ghana,6949f713
L Klokgieters,Netherlands,53c738ac
M Breban,Guernsey,52a0b3ed
B Williams,Sierra Leone,6cd3a166
JC Buttler,England,99b75528
W Kokaua,Cook Islands,82a33cac
T Zilfidou,Sweden,112fa94c
T Katunga,Malawi,3b1816bf
Amir Hamza,Spain,c78316ab
Elizabeth Annor,Ghana,8d59f15d
E Niyomugabo,Rwanda,2dcac6ff
Simi Singh,Ireland,c9945bdf
D Mutu,Turkey,fdd87c7c
Y Naing Tun,Myanmar,97b109d2
KRP Silva,United States of America,99ffb3d3
Shakirah Sadick,Uganda,de99b122
IS Sodhi,New Zealand,641ac5ff
CR Woakes,England,4c5d73db
Mukhtiar Singh,Spain,d03efd83
Naveed Fakhr,Kuwait,76e84cb1
Shawaal Zulfiqar,Pakistan,adb2f55e
PWA Mulder,South Africa,c96f6ac5
EJG Morgan,England,d2a6c0e6
S Ramakrishnan,Czech Republic,b0f5175e
S Yeshi,Bhutan,0c24fb7b
TD Paine,ICC World XI,5748e866
Navdeep Saini,India,21d4e29b
Asad Ali,Pakistan,f476d2a5
H Klaasen,South Africa,235c2bb6
C Ostergaard,Denmark,e212b0fd
CR Brathwaite,West Indies,e342e5fb
SKS Gill,Luxembourg,faef026c
DJ Bravo,West Indies,87e562a9
Rizwan Cheema,Canada,3a026eb4
T Stubbs,South Africa,85b3fab2
Sneha Shankar,Malta,dc6eced9
KJ O'Brien,Ireland,243431b5
S Tippoch,Thailand,9c4b58db
T Abdulquadri,Nigeria,bc44071a
E Duffy,Jersey,52bbb9e5
G Bakiweyem,Ghana,5fe3709e
MS Diawara,Mali,8c95e2dd
Huzaif Yousuf,Bulgaria,95e47073
E Rukiriza,Rwanda,3ac13a94
Amna Jamal,Singapore,1f06e3d5
Shivani Sati,Luxembourg,b49ab82b
D Bhatta,Nepal,7d1a3ff7
D Foerster,Namibia,5596d5bf
R Dianish,Malta,17e2a2d6
S Sriharsha,United States of America,89f6c26f
SJ Tsukigawa,New Zealand,c8f378cc
Musa Shaheen,Denmark,6709b2de
H Hotchandani,United Arab Emirates,f537d39c
Zaheer Maqsood,United Arab Emirates,52e8dd6b
GJ Delany,Ireland,33b3d2df
K Lion-Cachet,South Africa,aed9ac31
Rafatullah Mohmand,Pakistan,9211d267
Mudassar Muhammad,Germany,7dde58c9
S Gasteratos,Greece,11174f6d
Rumana Ahmed,Bangladesh,a92763ea
AM Fernando,Sri Lanka,de3d549a
Vaishnave Mahesh,United Arab Emirates,31c56f40
Alex Carthew,Chile,ea6ec2d9
N Tanwar,India,40d37689
P Dhiman,Spain,16c50be4
VS Solanki,England,7ee2ce62
SK Raina,India,1dc12ab9
T Ramabitsa,Lesotho,3a341948
TD Astle,New Zealand,383dd431
A Merritt,Jersey,4c87bd01
Sangay Wangmo,Bhutan,dbfa8b20
Mohammed Sameer,Bahrain,e6409ae1
JC Balt,Namibia,75be3b2a
G Batagoda,Italy,f63ec2e5
S Ravikumar,Costa Rica,5597338d
K Namchaikul,Thailand,f4ccbe6f
Mario Ovalle,Chile,f0fbdf0a
Joginder Sharma,India,9f961c14
T Bhatia,India,211dc1ce
Mujeeb Ur Rahman,Afghanistan,7d92277a
Kim Daeyeon,South Korea,4a51c045
Merwais Shinwari,Slovenia,6755b6c7
V Avdylaj,Austria,cfd2b36f
Jassim Khan,Qatar,67e36e53
Ammar Zuhdi Hazalan,Malaysia,46d037eb
L Khotso,Lesotho,99772efd
Karuna Bhandari,Nepal,c68fc575
DAL Paramitha,Indonesia,84f831c3
T Thushara,Sri Lanka,b2ae53f5
KP Meiyappan,United Arab Emirates,b91f2a31
DM Nakrani,Uganda,46a7ac78
RR Sharan,Cambodia,7cff331d
J Perman,Spain,125bba96
M Salum,Tanzania,67c83213
T Motlhabaphuti,Botswana,1fb3e04f
ID Matic,Croatia,72f784ca
MNK Fernando,Sri Lanka,ba603555
SHA Rance,New Zealand,69c994e4
Hafiz Qaleem,United Arab Emirates,f566cd7d
F Tunnicliffe,South Africa,41f534cd
B Namsrai,Mongolia,1d8a3ca6
D Prakas,Singapore,de8633f1
E Ochieng,Kenya,b64e3749
Sikder Billah,Bahrain,aa76333b
Sivakumar,Cambodia,344292b2
A Bidari,Nepal,bdac9f0f
H Lui,Hong Kong,da663eca
L Bruce,Gibraltar,2a03bd2f
Nik Nur Atiela,Malaysia,cfdfe39c
AA Navicha,Mozambique,5c805a60
Muhammet Bicer,Turkey,7990dc16
PWH de Silva,Sri Lanka,a97c8ec2
S Kamate,Mali,d7af6207
YS To,Hong Kong,73db1940
C Campher,Ireland,478a63e7
AM Kimote,Tanzania,34e36b65
Saad Khan,Saudi Arabia,28e0f645
T Hewa,Cayman Islands,3c19f045
M Joshi,India,47fb8d80
S Walaza,Uganda,f67ea6d2
S Vuni,Fiji,951e08f0
R Chopra,United Arab Emirates,a71d0f89
LY Loch Srey,Cambodia,a994e18f
I Nandera,Uganda,a91772c4
PD McGlashan,New Zealand,024fe464
Ahsan Khan,Bulgaria,4c72b407
Amal Jacob,Hungary,5772882c
R Muriyalo,Fiji,a2fc9177
MS Graham,Bahamas,7f2cb055
R Abdulrasak,Nigeria,65c9fc31
Javeria Rauf,Pakistan,bf8c8572
BJ McMullen,Scotland,436c763a
DA Warner,Australia,dcce6f09
D Nath,Nepal,d019608b
NH Naureen,Spain,ecbd4377
N Mapunda,Tanzania,a94c2947
AR Naidoo,Cayman Islands,68886c16
NT Broom,New Zealand,a354c917
RM Siri,Argentina,f1737607
A Brindle,England,053dc208
MJM Kavana,Cook Islands,10eef955
GC Wilson,Ireland,05de1a5a
Sean Chan Boromey,Cambodia,4c84d883
JP Kotze,Namibia,9f308dfc
M Walker,Bermuda,6f79d514
AN Kervezee,Netherlands,dc36a6a5
JH Stander,Scotland,4373c57e
KV Vakuruivalu,Fiji,98db3666
Usman Qadir,Pakistan,33742f04
A Joshi,Czech Republic,a35e3f07
J Ogolla,Kenya,a518b6c9
S Clarke,Isle of Man,6c6d83ef
L Keny,United Arab Emirates,aea89d48
T Zotos,Greece,4c4d245a
CS Nascimento,Brazil,df997334
AZ Shah,Fiji,e0c5125f
Shahid Mahmood,Bahrain,37753749
Haris Sohail,Pakistan,7cd0a092
Maria Salazar,Chile,0e4abf0c
B Frank,Nigeria,040206a2
NK Patel,United States of America,c6e10e5c
Zahid Abbas,Kenya,dce01d1e
P Chilongia,Spain,764d8336
Rabia Iqbal,Spain,a3a5072b
RP Yadav,India,6c3aef71
A Kaul,Singapore,53d0b0dc
M Corazon,Indonesia,0baa36e0
Sharmin Akhter,Bangladesh,84fdd3cf
Adnan Mirza,Qatar,745c3cbc
C Bayraktar,Turkey,0fa92a21
A Johnson,Canada,a28a7fba
S Arachchige,Cyprus,e6681f88
A Natubhai Ahir,Panama,9c91218d
Zay Hua Tan,Singapore,b0576916
HER Tyler,Philippines,0ba9de33
GA Elwiss,England,287ed3a0
R Sharma,India,5d9a1a73
GO Sopinho,Mozambique,019e7a95
Tashiba Mirza,Spain,2020d4fd
C Milner,Guernsey,a83bd4c3
Mudassar Bukhari,Netherlands,37312a74
Jagrat Dubey,Luxembourg,a4051019
Iqra Sahar,Hong Kong,aaccb8ca
Cihan Altun,Turkey,b8396e67
S Linden,Sweden,35836baf
SG Borthwick,England,51e1ed69
PM Nevill,Australia,a22fb7b5
JS Pooranakaran,Singapore,417bde96
MI Shakim,Tanzania,5ffee881
HJ Thomas,Papua New Guinea,a3034d3d
M Le Ray,Guernsey,ae9c4c29
SZ Vayani,Malawi,a4afc486
SJ Myburgh,Netherlands,18261c22
A Hogg,Scotland,993d93ec
S Luus,South Africa,6d76bc23
Luqman Butt,Cambodia,7a6decc8
T Maika,Cook Islands,9782087e
Raaz Mohammad,Finland,f83b77f9
S Hongsi,Thailand,1d50ed62
OH Agbomadzie,Ghana,b38a9f73
NLKWR Dewi,Indonesia,d04fc4a4
N Senamontree,Thailand,44e00a4c
DJG Sammy,West Indies,c03c6200
K Lake,Japan,20321b0c
SJ Baard,Namibia,e8511411
JJ Celestine,Bermuda,6ae9c751
Chirag Suri,United Arab Emirates,6176f240
Yasir Shah,Pakistan,f2800ef3
KOA Powell,West Indies,e012ad13
C Brits,South Africa,d8cd0b9b
A Nanda,Luxembourg,704e0160
KK Tillett,Belize,55fedd51
Ayasha Rahman,Bangladesh,2f899a44
Ameel Mauroof,Maldives,1579d497
JC Archer,England,5574750c
M Sankoh,Sierra Leone,4206b29c
Shahnawaz Dhani,Pakistan,7ccbb09f
A Magdalenic,Croatia,d6a2f3a5
HS Baidwan,Canada,7839bf3a
Abdullah Akbarjan,Austria,5de198db
D Bishoo,West Indies,7a80ddf2
Muhammad Safdar,Bahrain,f208fe04
Z McLaughlin,Cayman Islands,679302a1
B Wani,Estonia,a651cd4d
ZM Hamisi,Kenya,8f0fd229
SR Patil,India,33946d69
Yousuf Ali,Qatar,a27d06d1
Mubeen Tariq,Portugal,5d6e07a5
A Prashar,Hungary,b18dbaff
H Lin Aung,Myanmar,c343a8c6
A Mongar,Bhutan,940255af
Anwar Ali,Pakistan,eb2d5fe7
CV Anto,Kuwait,c01ca5af
AM Phangiso,South Africa,7f8ecc51
D Madushanka,Sri Lanka,de7d833e
F Martin,Isle of Man,b6bc4d31
D Klein,Germany,aeab0d4f
P Suanchuai,Thailand,e6948355
J King,France,f7ad6448
AJ Strauss,England,b68d14a9
SA Wittmann,Namibia,531aef3b
CN Nation,West Indies,639000b6
A Letuba,Botswana,6c712276
ED Silva,Kuwait,c1b74851
N Chantam,Thailand,b5626ff7
CS Baugh,West Indies,151e8077
A Kshirsagar,Czech Republic,80b34521
K Christie,Hong Kong,65122d56
T Putthawong,Thailand,23e3f2d6
E Kuchey,Finland,5d6064b0
CV Harrison,Gibraltar,b0b80a99
Faheem Nellancheri,Finland,6513502f
HDRL Thirimanne,Sri Lanka,c5928dec
Kashif Abbas,Saudi Arabia,63578359
Mohammad Rizwan,Pakistan,2f26ac1a
PV Vuniwaqa,Fiji,653a7fa8
AE Satterthwaite,New Zealand,72b7ed1e
Aminul Islam,Bangladesh,f8ce577b
S Basharat,Spain,1356b739
P Maruariki,Cook Islands,dee2431f
F Baleri,Ghana,6efdad14
Muhammed Turkmen,Turkey,8e7e982c
E Brelivet,France,f2eb0e99
AS Samra,Philippines,bf976fb0
Fahad Nawaz,United Arab Emirates,5d68fe4f
E Beukes,Cambodia,fbb8cf87
O Stewart,Bahamas,e8637dc9
G Van Heerden,South Africa,d0332cfb
Nouman Butt,Norway,6d99dc44
C Wickramasinghe,Sri Lanka,a5c48ed1
Nishma Pereira,Bahrain,e466d85d
TAW Patterson,Belize,5abb0f07
GR Menes,Kuwait,50b2f0a8
S Ravichandran,Japan,9f2be73d
M Turay,Sierra Leone,1eec6a0f
Shaof Hassan,Maldives,f6e160d7
Ali Farasat,Hungary,5845b99b
J Mbabazi,Uganda,aaa6e84c
K Irakoze,Rwanda,9ccb6e52
Kamran Wahid,Hungary,5592153b
GJ Bailey,Australia,5056011d
Itibarshah Deedar,Austria,711e73ac
AE Moe,Myanmar,aac82442
H Kinga,Cameroon,c9729534
Amjad Javed,United Arab Emirates,18eaf2fa
Raees Ahmadzai,Afghanistan,cffce71d
Xie Kunkun,China,1ebfbbe4
S Tudorache,Romania,015ca83a
M Kadyan,Bulgaria,c7aae1f0
KL Pulford,New Zealand,25654c89
Asad Mahmood,Switzerland,5038c022
G Johnson,St Helena,ceec82cd
Nur Aishah,Malaysia,f7301b56
I Danladi,Nigeria,c156cc1f
MN van Wyk,South Africa,710dd98c
A Bhagwat,Hong Kong,906ef9e5
P Arrighi,Argentina,79e754db
Waheeda Akhtar,Pakistan,792d0178
GE Plimmer,New Zealand,575494db
JH Mensah,Ghana,d701081f
Ikbal Hossain,France,e01d2dae
LA Collado,Gibraltar,177009a5
Parveen Kumar,Finland,babc65d3
F Clarke,Isle of Man,0c95e20e
KJ Garth,Australia,0b69a844
N Koncharoenkai,Thailand,82c78412
F Sisifo,Samoa,eff8319a
CP Turkich,Croatia,6264d645
Santiago Duggan,Argentina,6876264c
J Clough,Isle of Man,1f08084c
S Veerapathiran,Bahrain,1e569fb0
E Toguchi-Quinn,Japan,d144423b
CP Rizwan,United Arab Emirates,e5309baa
AL Mundundo,Mozambique,c1edced9
AM Patel,Panama,a09323d8
Naeem Gull,Eswatini,4c49c917
A Dananjaya,Sri Lanka,5b16a806
ML Udawatte,Sri Lanka,5f5e0c8c
Seri Chang,South Korea,1f87b800
RP Meredith,Australia,64775749
P Nedeljkovic,Serbia,87e87dd2
SK Awiah,Ghana,bc3fc527
Tanzid Hasan,Bangladesh,80fe764d
Zaker Taqawi,Sweden,d7074ddc
CN Onwuzulike,Nigeria,715dbf27
S Sadarangani,Germany,acd030a0
GI Maiden,Scotland,a8bbd62e
F Hand,Ireland,e3fe4b49
Jakob Gul,Bulgaria,a4696d64
J Botha,South Africa,7c503806
Robiul Islam,Bangladesh,d876610c
M Syrioti,Greece,f9df0aa2
EAJ Richardson,Ireland,50ee0500
R Kanai,Japan,54a3d69f
C Sanda,Romania,164d706e
R Strydom,Ireland,0b2a170a
FEM Van Arkel,Netherlands,58fa6387
MK Gnanasekaram,Switzerland,24b3651c
A Kalasi,Thailand,8930a2a6
Nanthita Boonsukham,Thailand,12a2157e
R Hekure,Papua New Guinea,c70448aa
Saif Ullah Malik,Malaysia,7e6825be
F Khaliq,Belgium,c17dcc29
Mounica Chowdary,Luxembourg,b2118a44
T Vanuarua,Cook Islands,1f8b4fec
P Pustoslemsek,Slovenia,de6ad58b
Shoaib Malik,Pakistan,64c34cd0
Umair Qasim,Swaziland,e086735b
Avi Dixit,Singapore,cf17c429
MJ Guptill,New Zealand,2be41edb
E Jabarkhel,Luxembourg,21526a38
C Henery,Isle of Man,03d9e80f
S Banamali,Singapore,4d9dfc7f
W Ofamoli,Fiji,8e4664a4
A Sokovagone,Fiji,10e34eef
R Dhar,India,050492b0
S Miyaji,Japan,3aca2ed5
DF Jacobs,Thailand,de896b79
S Loday,Bhutan,448dab1a
D Sabir,Bermuda,04bc296f
U Peace,Nigeria,3798b336
Selim Salau,Nigeria,d18d3a0f
CT Mutombodzi,Zimbabwe,26f12506
I Ranaweera,Sri Lanka,a61850e6
P Syafiq Ali,Malaysia,8c689890
Mehak Thakur,United Arab Emirates,cf712c6d
Md Shafiqul Haque,Thailand,27128c74
Apon Mustafizur,Serbia,1558c83d
BG Armstrong,New Zealand,eca08a1d
MW Short,Australia,a90e53ec
L Tryb,Gibraltar,272b0f17
T Singye,Bhutan,e454c356
TD Chaoana,Lesotho,16ddd36b
M Labuschagne,Australia,fa433be6
S Brunsgaard,Denmark,b15f8b0f
Gurdeep Singh,Kenya,31865a5b
Karim Sadiq,Afghanistan,13e5908b
Soung Seav,Cambodia,5e80eb8e
KV Morea,Papua New Guinea,270bf7e2
H Eulenkamp,Guernsey,17751f98
Abeer Maryam,Saudi Arabia,8067b378
Shehzad Patel,Swaziland,101373a3
J Cama,Fiji,6a868271
A Mundra,Sweden,30ffaf85
Waqas Maqsood,Pakistan,f59b3bd1
CP Schofield,England,4751827a
L Sormus,Estonia,3486a171
MP Enright,Namibia,7a03f67d
Shahab Alam,Nepal,cdd9fa95
N Vimukthi,Sri Lanka,b215a7be
O Kgeresi,Botswana,cba01c28
M Dale-Bradley,Guernsey,62b2aa65
N Mutasa,Zimbabwe,b5341b28
JMV Junior,Fiji,c38bf66d
Awais Zia,Pakistan,5c88fab9
MS Chapman,New Zealand,7fa12533
M Ulmanova,Czech Republic,2be548b0
MO Kitunda,Tanzania,badef0dc
PG Raut,India,4958ad5f
A Nao,Papua New Guinea,4d1ec7eb
Zeeshan Sarwar,Cyprus,ac2f2410
L Balaji,India,b2b50355
Aayan Afzal Khan,United Arab Emirates,d2d15439
TW Samuels,Belize,df3438ae
P Kaveao,Cook Islands,f536e967
Asad Shafiq,Pakistan,50250426
O Kirsten,South Africa,0725d3d2
Vimal Kumar,Philippines,b6a85ead
Aneeta Santhosh,Malta,2031e9c8
A Chandel,Japan,78fa5f6d
OC Moiane,Mozambique,b74a1124
Adama Kamara,Sierra Leone,e45ac860
B Terbish,Mongolia,30c884c8
SK Chandhrasekar,United States of America,05b2f5ff
D Wheatley,Bahamas,04539335
GK Diviya,Singapore,992979fa
MJ McClenaghan,New Zealand,51a3c5ef
RD Pangestuti,Indonesia,63fc4b92
SN Thakur,India,1abb78f8
HM Rowe,New Zealand,8ca1f93a
A Gavde,Cayman Islands,c725d464
LA Burns,Spain,5b616bf0
Asif Iqbal,South Korea,ddcb8503
T Brits,South Africa,06659caa
NPAN Sakarini,Indonesia,72b5decf
MGMCP Gunawardene,Sri Lanka,b37b035c
D Muhumuza,Uganda,7636b587
Saud Munir,Denmark,5902f2eb
Usman Khan,Pakistan,bafb9238
Ahsan Malik,Netherlands,96503059
AW Wambua,Kenya,968878a7
Hamza Tahir,Scotland,34cb2f69
C Madande,Zimbabwe,3560a786
IE O'Brien,New Zealand,78f34e15
Hazratullah,Afghanistan,5ea51c25
Usman Shinwari,Pakistan,f0e722e0
J Bulele,Mozambique,2dde3e62
LI Salomone,Mozambique,a7b67d5d
M Fru,Cameroon,0bab1be2
Ali Abdulla Popalzae,Greece,818aef9a
MBS Jonkman,Netherlands,74ef405a
EH Hutchinson,United States of America,e6ddab51
R Dhawan,India,26a85969
S Sheelan,Indonesia,c8c566df
K Dema,Bhutan,0b211a32
AK Gonerara,Fiji,141ee9a0
MH Cross,Scotland,8b261d84
C Rububagumya,Rwanda,8088632c
AJ Healy,Australia,321644de
Jannatul Ferdus,Bangladesh,fa948618
P Alako,Uganda,fcf37e14
A Saud,Nepal,94b8d7dd
EGS Kana,Cameroon,8a91d0f1
Usman Arif,Norway,fccc2d5a
M Klinger,Australia,b970a03f
GE Mathurin,West Indies,b67bfaae
M Frey,Estonia,4b5debcd
AL Watkins,New Zealand,d395e33c
AK Maguire,Ireland,f888a374
Hamed Khan,Hong Kong,0e4843d2
Ali Dawood,Bahrain,596982e6
Usman Waheed,Kuwait,910584a7
B Lee,Australia,dd09ff8e
GD McGrath,Australia,ee7d0c82
HB Dickson,Cook Islands,e8c95491
Khadija Tul Kubra,Bangladesh,bec997fc
AA Alleyne,West Indies,4b0e3049
T Shamsi,South Africa,a03bba42
Muzammil Shahzad,Philippines,df49ae91
DA Rankin,Ireland,ab859427
R Bowley,Jersey,a42406e2
N Burger,South Africa,465aa633
Mohammad Naveed,United Arab Emirates,4861d29b
Sahibzada Farhan,Pakistan,1aba45cd
JS Malhotra,United States of America,9633359f
KM Jadhav,India,99d63244
A Gisdaki,Greece,f8fc699a
Sheraz Sheikh,Belgium,4aad6842
IA De Silva,Bulgaria,58973aaf
Vinay Ravi,Norway,9c181b99
Ousman Bah,Gambia,95c214dd
T Takada,Japan,bd3c364d
Shayan Khan,Estonia,b7152dc4
Nazwan Ismail,Maldives,c8e5012c
AN Cook,England,f41598c1
SH Lawlor,Luxembourg,29342bbe
Rahel Khan,Sweden,c443b748
Waqas Barkat,Hong Kong,a2eac9df
SA Ahmad,Denmark,8de618ab
A Hlubi,South Africa,ccaa3434
NH Ekanayake,Bahamas,00c98c78
A Gunasekar,Oman,b5223cb0
K Arua,Papua New Guinea,8ce69204
Haroon Arshad,Hong Kong,be0f9ce9
Arshad Iqbal,Pakistan,ed031922
D Robson,Estonia,fa39ad19
M Ratuki,Fiji,ad78df1c
K Ramharack,West Indies,321c980e
LF Mavume,Mozambique,5b531900
M Castineiras,Argentina,b9094958
MV Boucher,South Africa,f3cb53a1
LI Haoye,China,fe7ba5cf
B Taylan,Turkey,416863d4
MEMO Scott-Hayward,Ireland,e1556297
B Waluma,Cameroon,fb56dda6
E Mbofana,Zimbabwe,657da2f4
K Cawte,Isle of Man,a2dd9236
Ahmed Raid,Maldives,48adc7d3
L Tshuma,Zimbabwe,f281dd00
II Selemani,Tanzania,b2dadc51
MJ McClenaghan,ICC World XI,51a3c5ef
C Kauripeke,Namibia,277d2704
M Esquivel,Argentina,9a14a211
Aziz Mohammad,Belgium,b3e9555a
B White,Ireland,1a448be0
SF Daley,West Indies,1f7825dd
Muhammad Jawadullah,United Arab Emirates,098a757c
OT Wallerson,United States of America,2fdf42e9
TJ Ramphoma,Lesotho,9d6cba1d
S Ateak,Ghana,a8529363
K Suttisan,Thailand,00757ae7
G Dempsey,Ireland,940feccc
S Samuels,Cook Islands,d852095e
PN Agarwal,Luxembourg,f34a3a74
Khurram Manzoor,Pakistan,82c78845
MJ Ross,Italy,d1c7dd6d
C Bogdanos,Greece,ecdfdd3c
S Sharma,India,dae6fac5
S Badrinath,India,3576e47e
S Ranade,Japan,01404b98
Dhruv Jurel,India,bcf325d2
C Udekwe,Nigeria,74a578d0
DJ Reekers,Netherlands,d84a2d8e
S Merican,Singapore,f3f6f5a0
Waleed Waqar,Bulgaria,f9d26872
J Smits,Netherlands,7c681ee9
AM Guruge,United Arab Emirates,26534b48
A Husain,Argentina,034d3c52
KDA Lukies,Philippines,14af45c4
M Landsman,Netherlands,eaa5cb7c
T Bharaj,Denmark,49556abb
Mazharul Islam,Seychelles,30564b3e
M Jevdjenovic,Serbia,3be2b0a3
Zahid Mahmood,Pakistan,ba158afd
HJ Patel,Panama,2e3c45d3
BFW de Leede,Netherlands,fc4375ef
Maryyam Sheikh,Kuwait,4ae530cf
BE Johnson,Guernsey,f801d963
PK Matautaava,Vanuatu,af19aa66
DJG Sammy,ICC World XI,c03c6200
M Shiraishi,Japan,79b4af2d
Ivy Yeboah,Ghana,7aac64bb
J Kemp,Jersey,0ab42b8d
WD Parnell,South Africa,3a60e0b5
BK Stroud,St Helena,6577a6ad
G Kodali,United States of America,f606177e
Thae Thae Po,Myanmar,48a372a4
MA Ouma,Kenya,0939c670
M Vandrasi,Czech Republic,e82543d5
M Jansen,South Africa,81c36ee9
CM Scott,Scotland,e0da9b14
HM Amla,ICC World XI,e798611a
Ayesha Naseem,Pakistan,8c2c0a03
Bilal Muhammad,Malta,eb5aa5b9
Eman Asim,Sweden,fd8038e1
Zawar Farid,United Arab Emirates,d07dbc28
S Crowie,St Helena,4040951f
RS Fernando,Sri Lanka,24d72446
Ly Saomakara,Cambodia,a9668b5f
SMA Priyanjan,Sri Lanka,fec50c96
Kaushal Kumar,Mexico,8cc37805
Zuhair Muhammad,Saudi Arabia,22ae4973
JO Holder,West Indies,0f721006
K Awino,Uganda,c4e7749a
W Ngowhuad,Thailand,b8cd9955
Purvi Kumari,Norway,68339baa
Najibullah Zadran,Afghanistan,1212cbec
JF Mooney,Ireland,aae9ce90
GP Tom,Papua New Guinea,88bcd09d
Humaira Tasneem,United Arab Emirates,da22f2a2
A Rangaswamy,Botswana,08df0bd3
S Ivetic,Serbia,04ab1575
TS Braat,Netherlands,95d3c4a6
T van der Gugten,Netherlands,d99cc23a
NND de Silva,Sri Lanka,f0b4294e
AB Agarkar,India,fa463154
Ali Khan,United States of America,b0eaaac6
Vikramjit Singh,Netherlands,2a9eee66
M Whelan,Gibraltar,d613f046
RR Rossouw,South Africa,cad00a4d
KJ Coetzer,Scotland,85d8110a
Kerry Fraser,Luxembourg,8bebbcd4
Zi Mei,China,72070f05
MM Baig,Qatar,add288ea
M Altankhuyag,Mongolia,657c4b12
BDH Stevens,Jersey,f8035c2a
Tharika Sewwandi,Sri Lanka,d826bfec
AS Warnakulasuriya,Italy,05f1cff9
Ihsanullah,Pakistan,c290033d
RM van Oosterom,Netherlands,3ffeb064
JH Kiani,Philippines,7370ca3d
J Kgang,Botswana,3cd5ae89
C Malaya,Malawi,4f3f1ab7
C Floyd,Netherlands,527c2dab
Raja Adeel,Spain,7ee25c46
RM D'Souza,Kuwait,f39682a5
SJ Benn,West Indies,364ee2cf
AJ Turner,Australia,ff1e12a0
Abdul Rahman,France,12f53be7
RV Viraj,Cambodia,a744d530
P Ganeshan,Austria,3829c5ea
Virandeep Singh,Malaysia,415d30b6
Dylan Steyn,Czech Republic,ff2b190e
R Kanoh,Thailand,5959370f
Sharif Asadullah,United Arab Emirates,ac387889
Babar Azam,Pakistan,8a75e999
Sediqullah Atal,Afghanistan,3c28853f
M Pathirana,Sri Lanka,64839cb3
Nurudeen Ibrahim,Ghana,d0d9790b
J Cleetus,United Arab Emirates,ce1e39da
A Mokgotlhe,Botswana,781f1a40
S Glenn,England,b34e0c77
S Mills,Isle of Man,86ac0262
NM Cherriath,United Arab Emirates,cdaf3af3
LK O'Reilly,Ireland,69a9bb78
R Mondol,Bangladesh,492ff0c2
K Tesarikova,Czech Republic,42a7d394
S Chanderpaul,West Indies,881a9bdd
E Bisht,India,705489eb
A Wellington,Australia,9b3bcca4
CW Perchard,Jersey,9f998ed8
MJ Humphreys,Ireland,2c54c49b
W Liengprasert,Thailand,4dabe716
SB Chamundaiah,Austria,0159383b
Yuanyuan Cai,China,39b12998
KP Bhuva,Qatar,138becd4
Renuka Singh,India,7298db76
ARA Chambers,Portugal,8db27a28
Rameez Raja (2),Pakistan,e191bf68
GD Elliott,ICC World XI,c03449e0
Ahsan Abbasi,Hong Kong,4f21dc48
Shashikant Laxman,Mexico,8cf61570
JD Nel,Scotland,7c7303eb
A Karn,Nepal,357f5314
L Ngidi,South Africa,f834dcfc
E Tzanavari,Greece,c68b8478
VS Wategaonkar,Oman,dd340ef9
PJ Stahelin,Guernsey,472a8672
Elias Sunny,Bangladesh,817c1746
