Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id,Overs,Bowling_Runs,Wkts,Econ,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,Dis,Ct,St,D/I
SW Poynter,2015/16,4,4.0,55.0,91.66,13.75,Ireland,10.25,82.0,8.0,95.83,cdf59953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.75
SW Poynter,2016/17,4,4.0,70.0,142.85,17.5,Ireland,12.67,152.0,12.0,111.5,cdf59953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.5833333333333334
SW Poynter,2018,5,4.0,18.0,69.23,9.0,Ireland,11.75,170.0,16.0,100.94,cdf59953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,0.5882352941176471
SW Poynter,2018/19,6,5.0,70.0,137.25,70.0,Ireland,25.62,240.0,21.0,108.2,cdf59953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,2.0,0.6521739130434783
SW Tait,2007/08,1,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,addfb70e,4.0,22.0,2.0,5.5,4.0,2.0,22.0,1.0,22.0,0.0,0.0,0.0,0.0
SW Tait,2008/09,2,1.0,1.0,100.0,1.0,Australia,1.0,1.0,1.0,50.0,addfb70e,8.0,73.0,2.0,9.12,12.0,4.0,95.0,3.0,31.666666666666668,1.0,1.0,0.0,0.3333333333333333
SW Tait,2009/10,5,1.0,1.0,50.0,1.0,Australia,1.0,2.0,2.0,50.0,addfb70e,20.0,131.0,11.0,6.55,32.0,15.0,226.0,8.0,28.25,2.0,2.0,0.0,0.25
SW Tait,2010,9,3.0,8.0,88.88,2.66,Australia,2.0,10.0,5.0,59.72,addfb70e,31.4,193.0,11.0,6.09,63.4,26.0,419.0,17.0,24.647058823529413,3.0,3.0,0.0,0.17647058823529413
SW Tait,2010/11,2,0.0,0.0,0.0,0.0,Australia,2.0,10.0,5.0,47.78,addfb70e,8.0,79.0,2.0,9.87,71.4,28.0,498.0,19.0,26.210526315789473,3.0,3.0,0.0,0.15789473684210525
SW Tait,2015/16,2,1.0,1.0,33.33,1.0,Australia,1.83,11.0,6.0,45.37,addfb70e,8.0,91.0,0.0,11.37,79.4,28.0,589.0,21.0,28.047619047619047,3.0,3.0,0.0,0.14285714285714285
SZ Vayani,2023,3,1.0,0.0,0.0,0.0,Malawi,0.0,0.0,1.0,0.0,a4afc486,7.0,45.0,4.0,6.42,7.0,4.0,45.0,3.0,15.0,1.0,1.0,0.0,0.3333333333333333
SZ Vayani,2023/24,5,1.0,1.0,50.0,1.0,Malawi,0.5,1.0,2.0,25.0,a4afc486,15.0,79.0,3.0,5.26,22.0,7.0,124.0,8.0,15.5,1.0,1.0,0.0,0.125
SZ Vayani,2024,10,2.0,7.0,43.75,7.0,Malawi,3.75,8.0,4.0,31.25,a4afc486,33.0,203.0,17.0,6.15,55.0,24.0,327.0,17.0,19.235294117647058,3.0,3.0,0.0,0.16666666666666666
SZ Vayani,2024/25,5,4.0,15.0,42.85,3.75,Malawi,3.75,23.0,8.0,34.15,a4afc486,20.0,109.0,3.0,5.45,75.0,27.0,436.0,22.0,19.818181818181817,4.0,4.0,0.0,0.17391304347826086
Saad Bin Zafar,2019,6,2.0,31.0,119.23,15.5,Canada,15.5,31.0,2.0,119.23,f28a60e0,23.0,141.0,8.0,6.13,23.0,8.0,141.0,6.0,23.5,2.0,2.0,0.0,0.3333333333333333
Saad Bin Zafar,2019/20,5,2.0,12.0,171.42,12.0,Canada,13.75,43.0,4.0,145.32,f28a60e0,20.0,144.0,9.0,7.2,43.0,17.0,285.0,11.0,25.90909090909091,3.0,3.0,0.0,0.2727272727272727
Saad Bin Zafar,2021/22,11,4.0,30.0,71.42,7.5,Canada,10.63,73.0,8.0,120.69,f28a60e0,38.0,199.0,11.0,5.23,81.0,28.0,484.0,22.0,22.0,6.0,6.0,0.0,0.2727272727272727
Saad Bin Zafar,2022/23,7,5.0,74.0,160.86,24.66,Canada,16.02,147.0,13.0,130.73,f28a60e0,21.0,161.0,5.0,7.66,102.0,33.0,645.0,29.0,22.24137931034483,10.0,10.0,0.0,0.3448275862068966
Saad Bin Zafar,2023/24,5,2.0,47.0,142.42,23.5,Canada,17.02,194.0,15.0,133.07,f28a60e0,13.0,83.0,5.0,6.38,115.0,38.0,728.0,33.0,22.060606060606062,13.0,13.0,0.0,0.38235294117647056
Saad Bin Zafar,2024,15,11.0,196.0,118.78,39.2,Canada,26.4,390.0,26.0,130.69,f28a60e0,52.0,320.0,17.0,6.15,167.0,55.0,1048.0,47.0,22.29787234042553,19.0,19.0,0.0,0.3958333333333333
Saad Khan,2022/23,7,6.0,117.0,115.84,19.5,Saudi Arabia,19.5,117.0,6.0,115.84,28e0f645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2857142857142857
Saad Khan,2023,4,4.0,39.0,86.66,9.75,Saudi Arabia,15.6,156.0,10.0,101.25,28e0f645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.18181818181818182
Saad Khan,2023/24,3,3.0,42.0,77.77,14.0,Saudi Arabia,15.23,198.0,13.0,93.42,28e0f645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.21428571428571427
Saad Khan,2024,2,2.0,14.0,87.5,7.0,Saudi Arabia,14.13,212.0,15.0,91.94,28e0f645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.1875
Saad Nasim,2014/15,3,2.0,44.0,83.01,22.0,Pakistan,22.0,44.0,2.0,83.01,3fbb43a9,1.0,12.0,0.0,12.0,1.0,0.0,12.0,1.0,12.0,1.0,1.0,0.0,0.3333333333333333
Sabbir Rahman,2013/14,5,4.0,50.0,79.36,16.66,Bangladesh,16.66,50.0,4.0,79.36,7147f314,3.0,16.0,1.0,5.33,3.0,1.0,16.0,3.0,5.333333333333333,1.0,1.0,0.0,0.2
Sabbir Rahman,2015,3,3.0,56.0,133.33,28.0,Bangladesh,21.52,106.0,7.0,106.35,7147f314,0.0,0.0,0.0,0.0,3.0,1.0,16.0,3.0,5.333333333333333,2.0,2.0,0.0,0.25
Sabbir Rahman,2015/16,18,18.0,498.0,125.44,33.2,Bangladesh,29.93,604.0,25.0,112.71,7147f314,8.1,54.0,5.0,6.61,11.1,6.0,70.0,8.0,8.75,16.0,16.0,0.0,0.64
Sabbir Rahman,2016/17,5,5.0,117.0,123.15,23.4,Bangladesh,28.84,721.0,30.0,115.32,7147f314,0.0,0.0,0.0,0.0,11.1,6.0,70.0,8.0,8.75,16.0,16.0,0.0,0.5333333333333333
Sabbir Rahman,2017/18,8,8.0,172.0,130.3,21.5,Bangladesh,27.3,893.0,38.0,118.32,7147f314,0.0,0.0,0.0,0.0,11.1,6.0,70.0,8.0,8.75,22.0,22.0,0.0,0.5789473684210527
Sabbir Rahman,2018,2,2.0,13.0,130.0,6.5,Bangladesh,26.26,906.0,40.0,120.26,7147f314,0.0,0.0,0.0,0.0,11.1,6.0,70.0,8.0,8.75,22.0,22.0,0.0,0.55
Sabbir Rahman,2019,3,3.0,40.0,90.9,13.33,Bangladesh,25.35,946.0,43.0,116.07,7147f314,0.0,0.0,0.0,0.0,11.1,6.0,70.0,8.0,8.75,25.0,25.0,0.0,0.5813953488372093
Sabbir Rahman,2022,3,3.0,17.0,94.44,5.66,Bangladesh,24.07,963.0,46.0,113.36,7147f314,1.0,9.0,0.0,9.0,12.1,6.0,79.0,9.0,8.777777777777779,25.0,25.0,0.0,0.5434782608695652
Sabbir Rahman,2022/23,1,1.0,14.0,77.77,14.0,Bangladesh,23.86,977.0,47.0,109.41,7147f314,0.0,0.0,0.0,0.0,12.1,6.0,79.0,9.0,8.777777777777779,25.0,25.0,0.0,0.5319148936170213
Saber Zakhil,2019,3,3.0,49.0,140.0,16.33,Belgium,16.33,49.0,3.0,140.0,036dcf9b,9.0,69.0,1.0,7.66,9.0,1.0,69.0,3.0,23.0,2.0,2.0,0.0,0.6666666666666666
Saber Zakhil,2020,4,4.0,111.0,168.18,37.0,Belgium,28.14,160.0,7.0,154.09,036dcf9b,16.0,95.0,5.0,5.93,25.0,6.0,164.0,7.0,23.428571428571427,7.0,7.0,0.0,1.0
Saber Zakhil,2021,8,7.0,231.0,180.46,46.2,Belgium,37.17,391.0,14.0,162.88,036dcf9b,20.2,123.0,8.0,6.04,45.2,14.0,287.0,14.0,20.5,9.0,9.0,0.0,0.6
Saber Zakhil,2022,8,7.0,188.0,182.52,31.33,Belgium,35.22,579.0,21.0,167.79,036dcf9b,0.0,0.0,0.0,0.0,45.2,14.0,287.0,14.0,20.5,12.0,12.0,0.0,0.5217391304347826
Saber Zakhil,2023,4,4.0,108.0,150.0,27.0,Belgium,33.91,687.0,25.0,164.23,036dcf9b,0.0,0.0,0.0,0.0,45.2,14.0,287.0,14.0,20.5,13.0,13.0,0.0,0.48148148148148145
Saber Zakhil,2024,16,14.0,186.0,137.77,18.6,Belgium,28.41,873.0,39.0,159.82,036dcf9b,5.0,51.0,1.0,10.2,50.2,15.0,338.0,18.0,18.77777777777778,17.0,17.0,0.0,0.3953488372093023
Sabir Ali,2022,3,1.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,1.0,0.0,2a04400b,8.0,70.0,3.0,8.75,8.0,3.0,70.0,3.0,23.333333333333332,0.0,0.0,0.0,0.0
Sachin Kumar,2022,4,2.0,20.0,80.0,20.0,Bahrain,20.0,20.0,2.0,80.0,b76b2d25,14.0,125.0,4.0,8.92,14.0,4.0,125.0,4.0,31.25,0.0,0.0,0.0,0.0
Sachin Kumar,2022/23,5,1.0,0.0,0.0,0.0,Bahrain,13.33,20.0,3.0,40.0,b76b2d25,9.0,67.0,1.0,7.44,23.0,5.0,192.0,8.0,24.0,1.0,1.0,0.0,0.1111111111111111
Sachin Kumar,2023/24,4,1.0,6.0,120.0,6.0,Bahrain,11.5,26.0,4.0,66.67,b76b2d25,7.0,73.0,5.0,10.42,30.0,10.0,265.0,11.0,24.09090909090909,2.0,2.0,0.0,0.15384615384615385
Sachin Mandy,2022,5,5.0,77.0,91.66,15.4,Germany,15.4,77.0,5.0,91.66,501fca0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,2.0
Sachin Mandy,2022/23,1,0.0,0.0,0.0,0.0,Germany,15.4,77.0,5.0,45.83,501fca0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,3.0,2.0
Sachin Mandy,2023,13,6.0,50.0,125.0,10.0,Germany,12.45,127.0,11.0,72.22,501fca0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,6.0,1.263157894736842
Sachin Mandy,2024,4,2.0,8.0,160.0,4.0,Germany,11.15,135.0,13.0,94.17,501fca0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,11.0,1.391304347826087
Saeed Ahmed,2023,5,4.0,45.0,97.82,11.25,Sweden,11.25,45.0,4.0,97.82,63d6e16e,11.0,94.0,4.0,8.54,11.0,4.0,94.0,4.0,23.5,3.0,3.0,0.0,0.6
Saeed Ahmed,2024,4,2.0,8.0,88.88,4.0,Sweden,8.83,53.0,6.0,93.35,63d6e16e,6.0,74.0,2.0,12.33,17.0,6.0,168.0,6.0,28.0,5.0,5.0,0.0,0.5555555555555556
Saeed Ajmal,2009,9,1.0,0.0,0.0,0.0,Pakistan,0.0,0.0,1.0,0.0,05d74535,35.5,200.0,16.0,5.58,35.5,16.0,200.0,9.0,22.22222222222222,2.0,2.0,0.0,0.2222222222222222
Saeed Ajmal,2009/10,5,1.0,1.0,33.33,1.0,Pakistan,0.5,1.0,2.0,16.67,05d74535,18.0,107.0,4.0,5.94,53.5,20.0,307.0,14.0,21.928571428571427,2.0,2.0,0.0,0.14285714285714285
Saeed Ajmal,2010,10,4.0,23.0,143.75,23.0,Pakistan,15.5,24.0,6.0,59.03,05d74535,36.0,264.0,16.0,7.33,89.5,36.0,571.0,24.0,23.791666666666668,4.0,4.0,0.0,0.16666666666666666
Saeed Ajmal,2010/11,5,4.0,6.0,60.0,3.0,Pakistan,10.5,30.0,10.0,59.27,05d74535,14.1,90.0,5.0,6.35,103.6,41.0,661.0,28.0,23.607142857142858,4.0,4.0,0.0,0.13793103448275862
Saeed Ajmal,2011,3,2.0,22.0,146.66,11.0,Pakistan,10.58,52.0,12.0,76.75,05d74535,10.0,66.0,4.0,6.6,113.6,45.0,727.0,31.0,23.451612903225808,4.0,4.0,0.0,0.125
Saeed Ajmal,2011/12,5,1.0,0.0,0.0,0.0,Pakistan,9.77,52.0,13.0,63.96,05d74535,20.0,110.0,6.0,5.5,133.6,51.0,837.0,36.0,23.25,5.0,5.0,0.0,0.13513513513513514
Saeed Ajmal,2012,5,2.0,6.0,66.66,3.0,Pakistan,8.87,58.0,15.0,64.34,05d74535,20.0,92.0,9.0,4.6,153.6,60.0,929.0,41.0,22.658536585365855,6.0,6.0,0.0,0.14285714285714285
Saeed Ajmal,2012/13,9,3.0,5.0,166.66,5.0,Pakistan,8.22,63.0,18.0,77.13,05d74535,34.0,249.0,11.0,7.32,187.6,71.0,1178.0,50.0,23.56,8.0,8.0,0.0,0.1568627450980392
Saeed Ajmal,2013,3,1.0,0.0,0.0,0.0,Pakistan,7.79,63.0,19.0,68.56,05d74535,12.0,74.0,2.0,6.16,199.6,73.0,1252.0,53.0,23.62264150943396,9.0,9.0,0.0,0.16666666666666666
Saeed Ajmal,2013/14,9,4.0,28.0,96.55,9.33,Pakistan,8.06,91.0,23.0,71.36,05d74535,35.0,239.0,12.0,6.82,234.6,85.0,1491.0,62.0,24.048387096774192,12.0,12.0,0.0,0.19047619047619047
Saeed Ajmal,2015,1,0.0,0.0,0.0,0.0,Pakistan,8.06,91.0,23.0,64.87,05d74535,3.2,25.0,0.0,7.5,237.79999999999998,85.0,1516.0,63.0,24.063492063492063,12.0,12.0,0.0,0.1875
Saeed Waqar Ali,2024,5,3.0,5.0,50.0,5.0,Slovenia,5.0,5.0,3.0,50.0,1a353572,13.0,81.0,6.0,6.23,13.0,6.0,81.0,5.0,16.2,2.0,2.0,0.0,0.4
Sagar Pun,2013/14,3,3.0,33.0,76.74,11.0,Nepal,11.0,33.0,3.0,76.74,3c4007d3,6.3,39.0,0.0,6.0,6.3,0.0,39.0,3.0,13.0,2.0,2.0,0.0,0.6666666666666666
Sagar Pun,2014/15,1,1.0,2.0,50.0,2.0,Nepal,8.75,35.0,4.0,63.37,3c4007d3,4.0,11.0,2.0,2.75,10.3,2.0,50.0,4.0,12.5,2.0,2.0,0.0,0.5
Sagar Pun,2015,5,5.0,55.0,103.77,11.0,Nepal,10.0,90.0,9.0,76.84,3c4007d3,13.0,81.0,4.0,6.23,23.3,6.0,131.0,8.0,16.375,2.0,2.0,0.0,0.2222222222222222
Saghar Manzoor,2024,5,5.0,54.0,114.89,10.8,Croatia,10.8,54.0,5.0,114.89,9d103769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
Sahel Zadran,2021,7,3.0,11.0,157.14,11.0,Austria,11.0,11.0,3.0,157.14,dae28050,24.4,195.0,6.0,7.9,24.4,6.0,195.0,7.0,27.857142857142858,2.0,2.0,0.0,0.2857142857142857
Sahel Zadran,2022,16,6.0,36.0,133.33,7.2,Austria,8.47,47.0,9.0,145.24,dae28050,40.3,265.0,14.0,6.54,64.69999999999999,20.0,460.0,23.0,20.0,9.0,9.0,0.0,0.391304347826087
Sahel Zadran,2023,5,5.0,4.0,16.66,1.0,Austria,5.8,51.0,14.0,102.38,dae28050,13.3,173.0,1.0,12.81,77.99999999999999,21.0,633.0,28.0,22.607142857142858,9.0,9.0,0.0,0.32142857142857145
Sahibzada Farhan,2018,1,1.0,0.0,0.0,0.0,Pakistan,0.0,0.0,1.0,0.0,1aba45cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
Sahibzada Farhan,2018/19,2,2.0,40.0,86.95,20.0,Pakistan,13.33,40.0,3.0,43.48,1aba45cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666666666666666
Sahibzada Farhan,2023/24,2,2.0,20.0,125.0,10.0,Pakistan,12.0,60.0,5.0,70.65,1aba45cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4
Sahil Chauhan,2023,2,2.0,18.0,200.0,9.0,Estonia,9.0,18.0,2.0,200.0,f219df21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sahil Chauhan,2024,11,10.0,364.0,206.81,52.0,Estonia,44.83,382.0,12.0,203.41,f219df21,10.0,72.0,6.0,7.2,10.0,6.0,72.0,5.0,14.4,3.0,3.0,0.0,0.23076923076923078
Sahir Naqash,2019,7,5.0,71.0,136.53,17.75,Germany,17.75,71.0,5.0,136.53,352e589f,9.0,52.0,4.0,5.77,9.0,4.0,52.0,5.0,10.4,1.0,1.0,0.0,0.14285714285714285
Sahir Naqash,2019/20,1,1.0,7.0,70.0,7.0,Germany,15.96,78.0,6.0,103.27,352e589f,2.0,15.0,0.0,7.5,11.0,4.0,67.0,6.0,11.166666666666666,1.0,1.0,0.0,0.125
Sahir Naqash,2021,7,6.0,57.0,123.91,19.0,Germany,17.48,135.0,12.0,110.15,352e589f,21.0,159.0,8.0,7.57,32.0,12.0,226.0,13.0,17.384615384615383,4.0,4.0,0.0,0.26666666666666666
Sahir Naqash,2021/22,6,4.0,46.0,131.42,46.0,Germany,24.61,181.0,16.0,115.47,352e589f,14.0,97.0,7.0,6.92,46.0,19.0,323.0,18.0,17.944444444444443,9.0,9.0,0.0,0.42857142857142855
Sahir Naqash,2022/23,4,2.0,15.0,107.14,15.0,Germany,23.54,196.0,18.0,113.8,352e589f,0.0,0.0,0.0,0.0,46.0,19.0,323.0,18.0,17.944444444444443,9.0,9.0,0.0,0.36
Sahir Naqash,2023,13,9.0,172.0,143.33,28.66,Germany,25.25,368.0,27.0,118.72,352e589f,43.3,337.0,24.0,7.74,89.3,43.0,660.0,31.0,21.29032258064516,15.0,15.0,0.0,0.39473684210526316
Said Hakim,2021,1,1.0,6.0,50.0,6.0,Belgium,6.0,6.0,1.0,50.0,4cc59a40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Said Hakim,2024,2,2.0,51.0,108.51,25.5,Belgium,19.0,57.0,3.0,79.26,4cc59a40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
Saif Hassan,2021/22,2,2.0,1.0,11.11,0.5,Bangladesh,0.5,1.0,2.0,11.11,bb95564b,0.1,1.0,0.0,6.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
Saif Hassan,2023,3,3.0,51.0,92.72,25.5,Bangladesh,15.5,52.0,5.0,51.92,bb95564b,5.0,27.0,0.0,5.4,5.1,0.0,28.0,3.0,9.333333333333334,1.0,1.0,0.0,0.2
Saif Ullah Malik,2024,1,1.0,2.0,66.66,2.0,Malaysia,2.0,2.0,1.0,66.66,7e6825be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Saim Ayub,2022/23,3,3.0,66.0,115.78,22.0,Pakistan,22.0,66.0,3.0,115.78,33609a8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saim Ayub,2023,5,4.0,57.0,132.55,14.25,Pakistan,17.57,123.0,7.0,124.17,33609a8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saim Ayub,2023/24,4,4.0,39.0,130.0,9.75,Pakistan,14.73,162.0,11.0,126.11,33609a8c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.6666666666666666
Saim Ayub,2024,11,10.0,147.0,119.51,14.7,Pakistan,14.71,309.0,21.0,124.46,33609a8c,5.0,44.0,0.0,8.8,5.0,0.0,44.0,3.0,14.666666666666666,11.0,11.0,0.0,0.4782608695652174
Saim Hussain,2022,15,15.0,492.0,149.09,37.84,Bulgaria,37.84,492.0,15.0,149.09,d300d274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.4666666666666667
Saim Hussain,2023,3,2.0,86.0,134.37,43.0,Bulgaria,38.45,578.0,17.0,141.73,d300d274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.5294117647058824
Sajad Ahmadzai,2022,5,4.0,29.0,116.0,9.66,Belgium,9.66,29.0,4.0,116.0,6978bff0,16.3,93.0,10.0,5.63,16.3,10.0,93.0,5.0,18.6,0.0,0.0,0.0,0.0
Sajad Ahmadzai,2023,3,3.0,14.0,140.0,7.0,Belgium,8.52,43.0,7.0,128.0,6978bff0,10.0,74.0,2.0,7.4,26.3,12.0,167.0,8.0,20.875,1.0,1.0,0.0,0.125
Sajad Ahmadzai,2024,9,5.0,54.0,80.59,27.0,Belgium,16.22,97.0,12.0,112.2,6978bff0,26.1,217.0,6.0,8.29,52.400000000000006,18.0,384.0,17.0,22.58823529411765,1.0,1.0,0.0,0.058823529411764705
Sajedul Islam,2013,1,0.0,0.0,0.0,0.0,Bangladesh,0.0,0.0,0.0,0.0,0443414a,1.0,15.0,0.0,15.0,1.0,0.0,15.0,1.0,15.0,1.0,1.0,0.0,1.0
Sajid Cheema,2018/19,5,5.0,118.0,121.64,23.6,Saudi Arabia,23.6,118.0,5.0,121.64,b05cfcec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.6
Sajid Cheema,2019/20,2,2.0,24.0,60.0,12.0,Saudi Arabia,20.29,142.0,7.0,90.82,b05cfcec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.42857142857142855
Sajid Cheema,2021/22,4,4.0,83.0,123.88,20.75,Saudi Arabia,20.45,225.0,11.0,101.84,b05cfcec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.6363636363636364
Sajid Khan Afridi,2024,4,4.0,66.0,124.52,16.5,Greece,16.5,66.0,4.0,124.52,edc950ce,7.0,76.0,1.0,10.85,7.0,1.0,76.0,3.0,25.333333333333332,2.0,2.0,0.0,0.5
Sajid Liaqat,2019,2,1.0,0.0,0.0,0.0,Germany,0.0,0.0,1.0,0.0,b1b99a1a,8.0,72.0,2.0,9.0,8.0,2.0,72.0,2.0,36.0,0.0,0.0,0.0,0.0
Sajid Liaqat,2021,3,0.0,0.0,0.0,0.0,Germany,0.0,0.0,1.0,0.0,b1b99a1a,11.4,84.0,9.0,7.2,19.4,11.0,156.0,5.0,31.2,0.0,0.0,0.0,0.0
Sajid Liaqat,2022,1,1.0,15.0,100.0,15.0,Germany,7.5,15.0,2.0,33.33,b1b99a1a,4.0,41.0,1.0,10.25,23.4,12.0,197.0,6.0,32.833333333333336,0.0,0.0,0.0,0.0
Sajid Liaqat,2024,3,2.0,10.0,125.0,5.0,Germany,6.25,25.0,4.0,56.25,b1b99a1a,8.0,106.0,0.0,13.25,31.4,12.0,303.0,9.0,33.666666666666664,0.0,0.0,0.0,0.0
Sajid Patel,2024,4,4.0,53.0,89.83,13.25,Lesotho,13.25,53.0,4.0,89.83,f8279d15,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Salman Butt,2007/08,8,7.0,108.0,81.2,15.42,Pakistan,15.42,108.0,7.0,81.2,4d6d6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125
Salman Butt,2008/09,4,4.0,158.0,101.93,52.66,Pakistan,28.96,266.0,11.0,91.57,4d6d6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.16666666666666666
Salman Butt,2009,4,4.0,62.0,121.56,15.5,Pakistan,25.37,328.0,15.0,101.56,4d6d6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.1875
Salman Butt,2010,8,8.0,267.0,125.94,38.14,Pakistan,29.81,595.0,23.0,107.66,4d6d6280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.125
Salman Nazar,2021/22,7,1.0,10.0,111.11,10.0,Canada,10.0,10.0,1.0,111.11,679af2e2,26.0,152.0,14.0,5.84,26.0,14.0,152.0,7.0,21.714285714285715,2.0,2.0,0.0,0.2857142857142857
Salman Nazar,2022/23,1,0.0,0.0,0.0,0.0,Canada,10.0,10.0,1.0,55.56,679af2e2,2.0,21.0,0.0,10.5,28.0,14.0,173.0,8.0,21.625,5.0,5.0,0.0,0.625
Salvin Stanly,2023,5,5.0,42.0,110.52,10.5,Cambodia,10.5,42.0,5.0,110.52,a6631b55,6.1,50.0,1.0,8.1,6.1,1.0,50.0,3.0,16.666666666666668,2.0,2.0,0.0,0.4
Salvin Stanly,2023/24,5,5.0,40.0,95.23,10.0,Cambodia,10.25,82.0,10.0,102.88,a6631b55,3.0,31.0,3.0,10.33,9.1,4.0,81.0,6.0,13.5,3.0,3.0,0.0,0.3
Salvin Stanly,2024,3,2.0,17.0,80.95,8.5,Cambodia,9.96,99.0,12.0,95.57,a6631b55,2.0,29.0,1.0,14.5,11.1,5.0,110.0,7.0,15.714285714285714,3.0,3.0,0.0,0.23076923076923078
Samader Shadab,2024,4,4.0,26.0,68.42,6.5,Greece,6.5,26.0,4.0,68.42,4289ccc9,8.0,85.0,3.0,10.62,8.0,3.0,85.0,3.0,28.333333333333332,2.0,2.0,0.0,0.5
Sami Sohail,2019/20,7,5.0,115.0,118.55,115.0,Malawi,115.0,115.0,5.0,118.55,602ebd4c,26.0,164.0,14.0,6.3,26.0,14.0,164.0,7.0,23.428571428571427,5.0,5.0,0.0,0.7142857142857143
Sami Sohail,2021/22,6,6.0,197.0,112.57,65.66,Malawi,88.09,312.0,11.0,115.56,602ebd4c,16.5,106.0,6.0,6.29,42.5,20.0,270.0,13.0,20.76923076923077,7.0,7.0,0.0,0.5384615384615384
Sami Sohail,2022,3,3.0,61.0,76.25,30.5,Malawi,75.75,373.0,14.0,102.46,602ebd4c,12.0,89.0,3.0,7.41,54.5,23.0,359.0,16.0,22.4375,7.0,7.0,0.0,0.4375
Sami Sohail,2022/23,7,5.0,241.0,150.62,120.5,Malawi,87.52,614.0,19.0,114.5,602ebd4c,18.0,110.0,9.0,6.11,72.5,32.0,469.0,23.0,20.391304347826086,9.0,9.0,0.0,0.391304347826087
Sami Sohail,2023,3,3.0,111.0,119.35,55.5,Malawi,83.16,725.0,22.0,115.47,602ebd4c,11.0,36.0,9.0,3.27,83.5,41.0,505.0,26.0,19.423076923076923,10.0,10.0,0.0,0.38461538461538464
Sami Sohail,2023/24,5,5.0,107.0,100.94,26.75,Malawi,72.71,832.0,27.0,113.05,602ebd4c,8.0,48.0,2.0,6.0,91.5,43.0,553.0,28.0,19.75,14.0,14.0,0.0,0.45161290322580644
