player,country,player_id
CAH Stevenson,United States of America,7239b60d
GA Elwiss,England,287ed3a0
J Kariko,Papua New Guinea,cde067e1
JAD Lawrenson,Jersey,c810b349
T Hanum,Indonesia,7d668c73
AB de Villiers,South Africa,c4487b84
Gagandeep Singh,Bulgaria,4a370769
RP Arnold,Sri Lanka,cccdde80
A Kirschbaum,Argentina,d953bf92
FJ Klaassen,Netherlands,c042b412
BE Hendricks,South Africa,b56dc5f7
V Marghashayam,Czech Republic,0d7e506a
K Meso,South Africa,130336c6
AJ Jabiri,Tanzania,90624d37
Thae Thae Po,Myanmar,48a372a4
Aslam Mohammad,Greece,67ae5a56
CJ Boyce,Australia,51a60c16
H Madavi,Sri Lanka,85021bcd
A Mutreja,Singapore,a2ec22d2
RN Patel,Kenya,db1bf9c2
G Manan,Romania,d7265622
NM Cherriath,United Arab Emirates,cdaf3af3
Manan Ali,Saudi Arabia,d0b643e1
VE Tembo,Mozambique,1439a13c
G Miller,Cook Islands,a877819f
DL Hemp,Bermuda,cb263798
D Nikolov,Bulgaria,9c3a8776
H Upadhyay,Mongolia,267cafb0
OB Nightingale,Guernsey,1deb4c0c
JWW Gardner,Papua New Guinea,6e61adb8
CJPF Kalugamage,Italy,31c04b7b
PVD Chameera,Sri Lanka,327b58d3
M Breban,Guernsey,52a0b3ed
Ibrahim Kursad Dalyan,Turkey,f0f20cf8
O Batisani,Botswana,7ff6c967
E Niyomugabo,Rwanda,2dcac6ff
Roma Thapa,Nepal,05d9faac
L Canessane,France,72a4c3b2
M Kudimba,Malawi,24ce1fcb
T Dlamini,Eswatini,b92d1fe6
Nabaa Naseem,Maldives,4f1208a8
TB de Bruyn,South Africa,90d6cdea
E Dusingizimana,Rwanda,c15e7ba4
ST Varzakakou,Greece,9f17e86d
R Agamiire,Uganda,43ae7b1c
AM Fernando,Sri Lanka,de3d549a
Rashid Khan,ICC World XI,5f547c8b
S Tudorache,Romania,015ca83a
M Zondeki,South Africa,9b75e4f1
H Nou,Papua New Guinea,ca90651a
NA Karnik,Singapore,835a58da
Gabor Torok,Hungary,b601c362
S Sadarangani,Germany,acd030a0
LM Gabriel,Lesotho,88a5adcf
DJ Vilas,South Africa,087210b1
JN Snape,England,44321a66
S Vig,Canada,22762f38
Kuldeep Gurjar,South Korea,2306b48a
IY Mckeon,France,59ff3c57
Jayasooriya,Sweden,39183970
A Mesarovic,Serbia,15404b57
Sahil Chauhan,Estonia,f219df21
Muhammad Zafar Khan,Tanzania,6d5e66b1
Robiul Islam,Bangladesh,d876610c
RR Sharan,Cambodia,7cff331d
KL Gordon,England,00823a96
S Lita D'Sa,Kuwait,a289cfa0
SR Mukkamalla,United States of America,156d0ea2
Muhammad Umar,Kuwait,0abc33ff
J Grzinic,Croatia,03c94c2f
Sher Sahak,Norway,8299b9a2
NS Poonia,Scotland,e343abe9
SR Rocket,Seychelles,ee3bfb9b
Amjad Sher,Finland,3b4a8cfb
NH Ekanayake,Bahamas,00c98c78
PKD Chase,Ireland,8c2aa0f9
JW Wilson,New Zealand,91c984a1
Alok Kapali,Bangladesh,54279e23
Mounica Chowdary,Luxembourg,b2118a44
M Worndl,Czech Republic,e8d1c172
Imran Nazir,Pakistan,3eb7c45d
N Pradeep,Sri Lanka,2af838ee
G Kodali,United States of America,f606177e
N Ndouteng,Cameroon,25640e61
AM Patel,Panama,a09323d8
D Uwimana,Rwanda,1f8e97d7
PY Lavine,West Indies,f786a7f6
Yuliana,Indonesia,928310d3
Ikbal Hossain,France,e01d2dae
J Mees,Luxembourg,ab1445ea
N Shangase,South Africa,b17a4a93
P Useni,Nigeria,71fa64d6
Zubaidi Zulkifle,Malaysia,dca8273d
Mohammed Awais,Qatar,34b8b1b5
T Lafai,Samoa,10cfda7c
K Birkenstock,Namibia,27b8d7b6
JJ Davidson,Scotland,068c47d2
JW Hastings,Australia,012829ff
D Ferreira,South Africa,f0af99a7
AA Alleyne,West Indies,4b0e3049
HJ Patel,Panama,2e3c45d3
M Matine,Mozambique,021b4be9
M Beitaki,Fiji,3d29b5fc
R Sai Kishore,India,c7a995d3
S Devata,Sweden,d5172e9a
Mario Ovalle,Chile,f0fbdf0a
B Khumalo,Botswana,33ab1f1c
BOP Fernando,Sri Lanka,1d048deb
Mukesh Singh,Mexico,c44bf6a2
P Litchfield,Australia,4e6ef14f
AN Petersen,South Africa,e01aafc1
OP Stone,England,3f659464
WA Simpson,Singapore,6de0f650
E Marx,South Africa,be592751
Batool Fatima,Pakistan,b1e5dade
P Sabu,Austria,a38da707
T Cheki,Bhutan,f037f4d8
G Singh,United States of America,e93b6c95
LN Rajbanshi,Nepal,6ad2d5f7
GE Gutierrez Chavez,Mexico,6ecd3d7b
OSB Tilley,Croatia,3ddd957f
Eva Somsel Yangzom,Bhutan,12cff704
LP Mullapudi,United States of America,debb1c34
R Ntono,Uganda,4b6da99c
Dylan Steyn,Czech Republic,ff2b190e
Panna Ghosh,Bangladesh,005f0561
M Simmons,Bermuda,b561eea1
C Zhou,China,5b84f3bc
Rishad Hossain,Bangladesh,5935d694
E Anyipo,Uganda,d9e5ecb4
Sohail Khan,Pakistan,5af743d0
J Bulele,Mozambique,2dde3e62
Apsari Begam,Nepal,eb765b41
MSN Ekani,Cameroon,46c81920
Kuldeep Lal,Spain,8a1d0222
Saud Munir,Denmark,5902f2eb
AL Seddon,France,d12ec7b3
Zeeshan Kukikhel,Hungary,5d6a1f76
Shoaib Akhtar,Pakistan,10a91f35
SM Dhanusri,Malaysia,4e4d2c20
Nain Abidi,Pakistan,5486d41f
PRP Boissevain,Netherlands,a300e810
CH van Koolwijk,Netherlands,27d5901c
Nonoha Yasumoto,Japan,eb33378d
RS Williams,West Indies,406de451
P Bhandari,Malta,19499257
PS Airee,Nepal,cc18ba92
AG Weligamage,Hungary,747209e0
F Choudary,Sweden,ffbbf432
Kau Qalo,Fiji,3d9cd1b1
RL Blake,Romania,e2b58daf
MD Garratt,Gibraltar,aa4154ad
AD Russell,West Indies,bbd41817
Ashwini Govinda,Bahrain,5581a471
Shorna Akter,Bangladesh,89895ae1
M Macelli,Malta,9f2cca6b
BAA Zammitt,Gibraltar,0e102c3b
S Daniel,Sri Lanka,a38e7be7
S Vasilakis,Greece,e18e9598
AA Gajic,Serbia,a768a762
T Brown,Bahamas,e4bc45e0
JM Nthenya,Kenya,99efdb1b
PZ Kamunya,Tanzania,6e60bbe2
M Nikolic,Serbia,852f74c8
MN Waller,Zimbabwe,ec4dada1
A Sootaga,Samoa,967984d0
Mohsin Shabbir,Saudi Arabia,941dfb84
KW Richardson,Australia,dfc4d8b5
BD Pare,Indonesia,7b702d77
Benjamin Constanzo,Chile,35cfc769
OA Shah,England,7bf96684
K Dorji,Bhutan,f9b9883f
S Biko,Kenya,b501b61e
GDR Eranga,Canada,95c434f7
SM Curran,England,e94915e6
Waseeq Ahmed,Bahrain,a7d6c101
BAD Manenti,Italy,ab21795b
JOA Gordon,Canada,bb9b51f4
HH Gibbs,South Africa,e1d1b294
HC Overdijk,Netherlands,2c01f21a
Amal Jacob,Hungary,5772882c
P Chilongia,Spain,764d8336
N Asuramanage,Italy,46dff613
KH Brunt,England,6a434bd3
C Namugenyi,Uganda,2085c2f4
DS Smith,West Indies,85ad2217
F Campbell,Gambia,02c3024c
R Dhar,India,050492b0
Sandeep Goud,Oman,4e1c9f6e
N Caruana,Gibraltar,00d1544c
Sami Ullah,Romania,ad05692c
NR Sciver-Brunt,England,f3a18a0c
S Thanikaithasan,Denmark,498aacac
VC Ahir,Panama,0bb68705
Smruthi Radhakrishnan,Singapore,9ef019c5
I Kamara,Sierra Leone,38702fb5
N Madziva,Zimbabwe,4a36c370
Muhammad Kashif,Kuwait,e7458e4b
SS Grimmond,West Indies,6bebf334
O Asika,Nigeria,b03285bf
Aziz Sualley,Ghana,118b0a7c
DM Bravo,West Indies,14b14cd8
Abdullah Jasat,Panama,5a42db78
Vinay Ravi,Norway,9c181b99
Pooja Kumari,Norway,ff5051bd
R Pillai,Germany,7a7c7e57
Yasir Mohammad,United States of America,fe5175ce
E Wachira,Kenya,f5e70dd4
Hashmatullah Shahidi,Afghanistan,c2a46cb4
A Shukla,Hong Kong,a1e80d06
P Murungi,Uganda,fbdc5ab1
DT Doram,Netherlands,3bea1983
Sabbir Rahman,Bangladesh,7147f314
MV Fare,Vanuatu,314463cc
P Gheewala,Estonia,3b22ee4e
Z Flamikova,Czech Republic,3c0cfb7b
F Mutua,Kenya,21b67523
VJ Kingma,Netherlands,3a7ea906
NLKWR Dewi,Indonesia,d04fc4a4
JW Chilia,Vanuatu,479da8f9
S Hook,Estonia,eba871dd
T Iosefo,Samoa,335b2768
Imran Butt,Bahrain,cc3fb3b3
LJ Myott,Philippines,3f9d95f9
E Van Zyl,Namibia,79ff52b5
E Mathew,Malta,e00acf74
Manan Bashir,Bulgaria,5c14bd52
R Kanojiya,India,6625023d
Zaid Soulat,Bulgaria,14cbe9b7
E Prokic,Serbia,6153ce0d
Shoaib Malik,ICC World XI,64c34cd0
RP Magar,Nepal,95bcba19
K Rabada,South Africa,e62dd25d
DA Mehta,Tanzania,61a7d6e9
M Syrioti,Greece,f9df0aa2
Rizwan Butt,Bahrain,e741ed8f
TB Pawde,Oman,42d5be2e
Aizaz Khan,Hong Kong,f6c2659d
Bilal Aftab,Denmark,9f4aeb13
OE Taylor,Cook Islands,24a93558
MJ Swepson,Australia,86b4bf88
R Telemachus,South Africa,543b4a1f
Gaurav Mishra,Romania,507dd87f
Syed Maisam Ali,Portugal,e204b898
J Nyirankundineza,Rwanda,7e7d2fe5
Nooruddin Mujadady,Germany,fcd92ab0
MJ Greig,New Zealand,84c422e3
T Talemaitoga,Fiji,c49375c1
SW Billings,England,c16d4035
I Ranaweera,Sri Lanka,a61850e6
AS van Beuge,Netherlands,623c8835
P Danci,Romania,45c008f4
R Slater,Scotland,8a452195
K Kato-Stafford,Japan,e03ca117
Shafiqullah,Afghanistan,ba4d600a
SE Bond,New Zealand,4f629497
Atif Ali Khan,United Arab Emirates,6738c3e2
HA Varaiya,Kenya,eeeebf82
L Yamamoto-Lake,Japan,fa23405f
M Yanagida,Japan,f20e7e23
S Laomi,Thailand,4b15618c
N Nankov,Bulgaria,5ce3fe3f
R Sandaruwan,Kuwait,cf6acc0d
RJG Palmer,Jersey,bc6f8328
K Samten,Bhutan,1f795a79
JN Mohammed,West Indies,773cec26
AL Tiwari,Oman,e0df3345
BCJ Cutting,ICC World XI,2e11c706
C de Grandhomme,New Zealand,94d7f855
Shahzaib Hasan,Pakistan,fd201eb4
O Touray,Gambia,57427d9e
Aman Desai,Singapore,c10fd8f9
N Deonarine,West Indies,caf1b14c
Mohamed Mahfooz,Maldives,44f5a3e4
S Bhaskar,United States of America,fd811335
Aritra Dutta,Singapore,f3a5c378
TMA Leslie,Cameroon,c7fa1e4c
Mushfiqur Rahim,Bangladesh,a94e08ea
Ihsanullah,Pakistan,c290033d
NKDP Putri,Indonesia,01ac7f7c
Tashi Dorji,Bhutan,0f05655d
JD Nel,Scotland,7c7303eb
M Ulmanova,Czech Republic,2be548b0
P Roy,India,faaab47c
Latsha Haleemath,Maldives,2d99b12e
Gurdeep Singh,Kenya,31865a5b
KS Ahuja,India,58593620
Mohammad Ahnaff,Qatar,9b85a13a
RAJ Smith,Scotland,6daf5e8c
Francesca Galan,Argentina,ccd38b40
J Kgang,Botswana,3cd5ae89
MC Henriques,Australia,32198ae0
NSK Mehta,Belgium,d516a95f
Syed Aziz,Malaysia,6667067e
Fariha Trisna,Bangladesh,7b51bfa4
A Prashar,Hungary,b18dbaff
J Batinibulu,Fiji,1eb2b096
Zaheer Maqsood,United Arab Emirates,52e8dd6b
D Long Martinez,Spain,c44ddfb9
P Talloji,Austria,e5b2e2eb
S Gasteratos,Greece,11174f6d
K Nestor,Gibraltar,b89cde87
HJC Mol,Netherlands,e33616eb
NRJ Croes,Netherlands,f427e63e
SE Aley,Australia,5be043df
S Mostary,Bangladesh,94de63bf
JF Chester,Swaziland,5a719b87
N Liyanage,Cyprus,2ee5997e
SM Boland,Australia,d167edd3
S Horley,Scotland,8cd72e0b
AM Samaroo,West Indies,9e6823e7
B Lee,Australia,dd09ff8e
PJ Ingram,New Zealand,5bd3bb5d
R Andrew,Vanuatu,66c1accf
Inzamam-ul-Haq,Pakistan,b9a3d8c6
Amjad Javed,United Arab Emirates,18eaf2fa
C Martin,Canada,9af3b97d
M Kandanala,United States of America,8bdf7777
CRD Fernando,Sri Lanka,342d8ade
CMW Read,England,be4cefab
Prasad Anish,Cambodia,a21d62c9
CV Harrison,Gibraltar,b0b80a99
Mengting Liu,China,1119a645
MD du Preez,Namibia,e5ad357a
SJ Bryce,Scotland,2ca65aee
Nurudeen Ibrahim,Ghana,d0d9790b
HJ Manenti,Italy,0e56c514
DV Varghese,Bulgaria,26f98ea3
VB van Jaarsveld,South Africa,890b877d
JC Martin,Guernsey,63f3e7f2
T Putthawong,Thailand,23e3f2d6
Y Wangmo,Bhutan,6f3002a0
Syed Rehmatullah,Malaysia,fcbdc2b0
II Mabunda,Mozambique,b2cd0f90
K Ogola,Kenya,7f7dc2ee
Mandeep Singh,Norway,dc39e9ab
J Drysdale,United States of America,23f94c02
Shafali Verma,India,d8f59089
T Ulutuna,Turkey,1581c6be
S Matijevic,Serbia,eae6959b
JC Sokomanu,Vanuatu,9e8d2c91
DJ Hawoe,Indonesia,a62f55ba
TS Omary,Tanzania,88e90658
G Ishimwe,Rwanda,b5ae57ee
GM Muthui,Kenya,d7e51f87
M Pathirana,Sri Lanka,64839cb3
Z Hoque,Thailand,68f500c8
L Mamba,Eswatini,bcbb22dc
Nazwan Ismail,Maldives,c8e5012c
HR Walsh,United States of America,1ac2a995
Ivan Splicevic,Croatia,010658fc
Mamoon Latif,Belgium,8d78d0d0
JR Hazlewood,Australia,03806cf8
IJR Zwilling,Netherlands,47b32a5a
J Clough,Isle of Man,1f08084c
Manpreet Singh,Italy,e9d6a2ce
PN Agarwal,Luxembourg,f34a3a74
J Giyanani,United Arab Emirates,2bf69ff5
P Silas,Botswana,9f2e1944
Akhil Arjunan,Finland,2b203501
DL Graham,France,907e30d9
Adil Khan,Germany,b4706200
JRMVB Sanjaya,Sri Lanka,530b20e3
Kate Awuah,Ghana,b10e688b
A Vala,Papua New Guinea,72e60730
JM How,New Zealand,fd8f11e9
JA Burns,Italy,7a5f232a
T Sandeep,Eswatini,b794a78d
Ankit Dubey,Sweden,65dadc70
NR Kirton,Canada,6b75c2b1
E Packard,Gibraltar,03b9ec54
DL Maddy,England,e770b214
Murid Ekrami,Belgium,76b19864
Murshida Khatun,Bangladesh,712bbd92
LJ Barker,Guernsey,da1f80f8
E Moiane,Mozambique,17f2fbf4
Shakerullah Safi,Denmark,05cf8905
Fazal Niazai,Afghanistan,0dd86d5f
S Bogdos,Greece,268ec1d6
T Marumani,Zimbabwe,67a9fe72
AA Navicha,Mozambique,5c805a60
Kashif Siddique,Saudi Arabia,2513b4fe
S Pokhriyal,Czech Republic,073ef5a0
KM Jarvis,Zimbabwe,59792462
TD Paine,Australia,5748e866
Zay Hua Tan,Singapore,b0576916
D Mogan,Malaysia,adc96559
Raqibul Hasan,Bangladesh,17efdeb8
NA Janes,Thailand,7044cd2e
C Pavely,England,907e5f6c
Dharmang Patel,Qatar,643f2e6a
Sonam Palden,Bhutan,ce7ab5f8
Muhammad Shoaib Ahmed,Cyprus,2a13e6b1
Nurilyaa Natasya,Malaysia,5014c9d9
K Ota,Japan,211f48fe
RJ Kirtley,England,22860288
Darwish Rasooli,Afghanistan,3b2114a5
Saba Ali Syeda,Saudi Arabia,39503052
M Lollo,Argentina,e6d1f4bb
N Vimukthi,Sri Lanka,b215a7be
S Namusha,Namibia,ba0e04b2
Z Simpson,Gibraltar,83d567a4
DT Johnston,Ireland,e01895bb
P Masih,Romania,796ffb22
Rameez Shahzad,United Arab Emirates,e045c165
BB McCullum,New Zealand,b8a55852
H Lui,Hong Kong,da663eca
EH Hutchinson,United States of America,e6ddab51
T Basile,Argentina,7a640d66
M Paryani,Gibraltar,ffc44968
Jiyeon Park (2),South Korea,e26f2fe5
MDN Hansika,Sri Lanka,dfc89c58
Rizwan Mahmood,Denmark,56e771ef
EH Rendler,United States of America,368d921c
P Sharma,Kenya,d047f983
MH Yardy,England,3812d56b
Jaspreet Singh,Italy,d76ab352
Guillermo Aburto,Chile,08deefa3
S Bhari,Nepal,28c7d721
M Munakata,Japan,3d1ee80d
D Johnson,Cayman Islands,d406e303
V Shetty,United Arab Emirates,fd483a3e
A Patmore,Japan,85119526
K Damane,Lesotho,5f8d4a63
Usman Qadir,Pakistan,33742f04
MK Pandey,India,93b4fc78
A Gardner,Australia,bc969efb
Abul Farhad,Czech Republic,f7cb7c3a
WPUJC Vaas,Sri Lanka,bcce309e
AM Oyede,Nigeria,21946d0d
R Boyce,West Indies,98d4cb14
DK Mathias,Bahrain,bec5cab9
R Stokell,Ireland,def7b1bb
M Malle,Mali,e15c6692
Ali Ivan,Maldives,adb2f841
Adil Butt,Eswatini,fde53ec1
Fathimath Malha,Maldives,0c4c27d1
AR Patwa,Tanzania,b43f7a6a
SJ Taylor,England,e6f36f83
KDACK Gunarathne,Cambodia,78ec6ff1
M Kanno,Japan,97fc39fd
S Vaia,Cook Islands,78103121
TP Visee,Netherlands,881b3f8e
SA Panayan,Qatar,cad60789
J Albin,Bulgaria,a4a53adf
Lokesh Bam,Nepal,75c8a26b
Archara Supriya,United Arab Emirates,b245cd8b
Yousuf Ali,Qatar,a27d06d1
DR Tawake,Fiji,8c11c10a
W Ginindza,Eswatini,b5fedf28
Ayush Ummat,Estonia,eb02a5f7
S Khurana,Netherlands,9a9a056d
LAGL Kirby,West Indies,fe6d2da9
W Ofamoli,Fiji,8e4664a4
W Moutswi,Botswana,e8c42000
D Jakiel,Malawi,8b7ce771
Guido Angeletti,Argentina,6d6f52fc
Dhiman Ghosh,Bangladesh,1494a583
TM Head,Australia,12b610c2
Puneet Arora,Mexico,c2f8f36e
GO Jones,England,2e929b99
M Zhu,China,36c3302e
P Mapotsane,Botswana,9ea555a4
MIW van den Raad,Netherlands,dead3b10
Chayanisa Phengpaen,Thailand,ab45cae8
Yves Cyusa,Rwanda,b5aa28ce
L Taylor,Argentina,8af91a3e
Sajedul Islam,Bangladesh,0443414a
Ganesh Pooja,France,ab144207
AT Nidamanuru,Netherlands,a319edf8
CI Manidom,Cameroon,f0396c01
Nasum Ahmed,Bangladesh,37654b75
Moshiur Rahman,Estonia,f059910f
Samantha Singham,Singapore,ee08063a
S Forbes,Ireland,5ecfab18
B Jerkovic,Croatia,63bd7086
Ateeq Iqbal,Hong Kong,29b322c7
Parvindar Kumar,Kuwait,7a27bee5
LM Jongwe,Zimbabwe,b8704508
E Toguchi-Quinn,Japan,d144423b
Namgay Thinley,Bhutan,9c333e40
K Fraser,Scotland,a0a65375
J Alegra,Philippines,ac6be7ed
N Gumaliyele,Malawi,eda9895d
Shahidullah,Afghanistan,82b90140
T Touna,Cook Islands,a7a337b9
Rokhan Barakzai,Afghanistan,a35849be
Raja Adeel,Spain,7ee25c46
C Pervez,Canada,7bf34437
Bilal Tahir,Kuwait,3cf06094
Hung Ying Ho,Hong Kong,32b461b1
S Jeelany,Oman,eed2d0be
JL Ontong,South Africa,55f33b32
JDS Neesham,New Zealand,9219eff0
RAS Lakmal,Sri Lanka,2f28dc94
M Enkhzul,Mongolia,5f45a88b
T Mupariwa,Zimbabwe,21bf71ab
SL Malinga,Sri Lanka,a12e1d51
N Dutta,Canada,e258a603
AJ Turner,Australia,ff1e12a0
AF Milne,New Zealand,350bb1b1
Ahmad Raza,Saudi Arabia,6bfa638b
MJG Nielsen,New Zealand,e2410b5e
M Aboagye,Ghana,afe8ff08
S Stanikzay,France,c5445834
CE Dean,England,c6625a26
KH Prajapati,Oman,c4e73ff1
Sanjida Akter Meghla,Bangladesh,a6412417
SR Patel,England,18fac429
Abrar Bilal,Austria,6ddaee2d
Parveen Kumar,Finland,babc65d3
J Evans,South Africa,80f6c181
W Perchard,Jersey,511871c6
V Frey,Estonia,e4e4f569
Usman Shinwari,Pakistan,f0e722e0
M Cohen,Israel,fc75bbba
V Barboza,Bahrain,8e574c74
L Ronchi,Australia,0fa5042b
Rabbjyot Rajput,Canada,8b1f5f91
O Olaleye,Nigeria,811785d2
RJ Nicol,New Zealand,8d8c24fd
M Vijay,India,4b57e452
H Masakadza,Zimbabwe,31fbf891
A Dalzell,Ireland,66498395
B Wentzel,Guernsey,ea1c36cf
SM Warnakulasuriya,France,8a5a8cf0
Muhammad Amir,Malaysia,60bec5c3
AAP Rivero,Argentina,1911dcbc
Paing Danu,Myanmar,1eb5affb
MA Tsemane,Lesotho,71eb9780
V Igbinedion,Nigeria,9525b9e5
Mohammad Nawaz,Pakistan,3086f7a4
CU Jayasinghe,Sri Lanka,575ab3ce
DJG Sammy,ICC World XI,c03c6200
JB Abega,Cameroon,b7abb123
Sok Srey Maov,Cambodia,c5e3fe3c
N Robertson-Jack,Scotland,a8c78834
Alex Carthew,Chile,ea6ec2d9
Lily Rani Biswas,Bangladesh,2febebb4
CE McConchie,New Zealand,d285acaf
C Jonker,South Africa,a81d6706
SS Pathirana,Sri Lanka,753c95b9
DNA Ankrah,Ghana,c6614fc0
YH Bhatia,India,9c3d4e8a
C Umutonni,Rwanda,5ab614e2
PR Stirling,Ireland,cf494ffe
C Connolly,Australia,fe366f34
A Natubhai Ahir,Panama,9c91218d
Anjali Chand,Nepal,e15d9f04
Nawroz Mangal,Afghanistan,0503ae22
STR Binny,India,bd17b45f
HMD Rasangika,Sri Lanka,d6f9dfd6
S Gajnabi,West Indies,c35739a1
S Choden,Bhutan,e1e0775d
Hafsaa Abdhulla,Maldives,7fa1e4a2
A Hlubi,South Africa,ccaa3434
SM Sharif,Scotland,f43dd8c2
D Wiese,South Africa,aa8d28ae
S Wickramasekara,Czech Republic,a9a09cb8
R Pavlickova,Czech Republic,a27d8778
Sikandar Raza,Zimbabwe,26d041c4
Rubel Hossain,Bangladesh,f56cd097
W Madhevere,Zimbabwe,a879b92c
Ahmed Hassan,Maldives,7c885103
M Sedgwick,Estonia,82fc5e8d
S Khatiwada,Nepal,7b5250ed
JN Loftie-Eaton,Namibia,f468293b
Mohammad Nawaz (3),Pakistan,3086f7a4
R Olipa,Uganda,327fcb33
Nazril Rahman,Malaysia,6d5bdc43
DB Loic,Cameroon,01679383
D Tucker,South Africa,2b425403
SHA Rance,New Zealand,69c994e4
TG Gordon,Canada,9cbbe35b
Z Burgess,Bermuda,d0042e16
JMV Junior,Fiji,c38bf66d
MJ Richardson,Germany,22176fe7
JJ van der Wath,South Africa,6821ac10
O Lutbayar,Mongolia,ccd88623
Mahirah Izzati Ismail,Malaysia,b9b32e3c
N Master,Botswana,4833efb4
S Linden,Sweden,35836baf
Shafina Mahesh,Singapore,0c40b02d
JC Buttler,England,99b75528
O Tuyisenge,Rwanda,e6a6888f
T Ruma,Papua New Guinea,3697a0ff
D Wangmo,Bhutan,760fcf65
D Nath,Nepal,d019608b
AA Obanda,Kenya,7081491e
B Maes Loch,Germany,d19bec3f
A Martel,Guernsey,65cd62a9
K Irakoze,Rwanda,9ccb6e52
Pech Pisa,Cambodia,c7eb3b9c
Mohammad Shahzad (2),United Arab Emirates,4c7df2c8
LJ Leokaoke,Lesotho,456884dd
BJ McMullen,Scotland,436c763a
CM Saldanha,Oman,aee1bc06
PA van Meekeren,Netherlands,4557dc54
S Pattenden,Estonia,b7880d1d
O Sow,Mali,987ef472
Bismah Maroof,Pakistan,3b770527
Xu Qian,China,4d382b64
BJ Watling,New Zealand,928670cc
G Goudie,Scotland,59f509ed
LC Sthalekar,Australia,6bb7a785
W Kevin,Tanzania,fc84a459
F Guirrugo,Mozambique,1745c7d4
TOW Chu,Hong Kong,49693035
Rameen Shamim,Pakistan,0b78b7c1
C Moyo,Zimbabwe,356af6fa
Waqar Abbasi,Romania,9e287ee3
RM Burns,New Zealand,94fe4708
RA Bhatti,Canada,113880da
A Gurung,Bhutan,10854c82
C Rumistrzewicz,Spain,3ed4e2ad
P Baron,Argentina,c6d1b1e4
Shahid Arshad,Slovenia,587e65cc
LH Ferguson,New Zealand,2f9d0389
ZM Hamisi,Kenya,8f0fd229
DW Steyn,South Africa,8fd1a8f5
S Banamali,Singapore,4d9dfc7f
CS Fraser,West Indies,fb9a8cc3
Jun Hyunwoo,South Korea,431f2dd4
PJ Cummins,Australia,ded9240e
Sofia Mardones,Chile,f4e6469b
Fahad Tariq,United Arab Emirates,29f0e3c3
RR Patel,Kenya,7fa6bd8e
NW Sariani,Indonesia,e910d955
EL Kirkman,Austria,ecc585f0
Yasir Ali Chowdhury,Bangladesh,5791b840
Kainat Imtiaz,Pakistan,9714e764
L Sipamla,South Africa,f892fcf9
J Gumbie,Zimbabwe,c8d74c21
M Tsarsi,Lesotho,0f42a805
A Akurut,Uganda,b93b7337
RP Johnston,Samoa,c110235a
SK Naidu,India,08320616
HS Baidwan,Canada,7839bf3a
Izatullah Dawlatzai,Germany,f96933f0
Mohammad Aadil Alam,Nepal,70ced7f2
T Filer,Estonia,52dfe157
AR Shetty,Oman,a872a8fc
JA Rudolph,South Africa,42537f07
MM Mabathoana,Lesotho,fb432bd3
Pooja Shah,United States of America,622cdc98
C Kieswetter,England,1e960f2a
SC Taylor,England,33b6b1b3
Soumya Sarkar,Bangladesh,4d9f9686
T Ramabitsa,Lesotho,3a341948
N Magagula,Swaziland,3a54c25b
L Louwrens,Namibia,b018e1eb
C Atkins,United States of America,81271b06
Harmeet Singh,United States of America,0bf15e52
DI Dusabemungu,Rwanda,90e03594
W O'Rourke,New Zealand,cb9b8664
S Prakash,Bahrain,4b2c06eb
V Sukumaran,United Arab Emirates,5eb51b97
MT Diaby,Mali,5d00cd6f
A van der Merwe,Namibia,02610bad
N Thailappan,Bahrain,bdf6f65d
Jaker Ali,Bangladesh,cd56a813
Asmavia Iqbal,Pakistan,98dfe425
H Satheedevi,Croatia,a17a9548
KJ Patel,Seychelles,d6b4e3e2
S Meghana,India,302fb7ae
M Vua,Fiji,dcff5376
CC van Slobbe,Netherlands,4eebb3e5
Gulbadin Naib,Afghanistan,9f77963a
G Obukor,Uganda,1b378842
L Leisner,Denmark,ed614ded
Yusuf Bhoola,Panama,5afc0b37
DJ Hooda,India,73ad96ed
I Bist,Nepal,beccd5a1
Rachel Delaney,Ireland,d284ef29
AUKDS Kalugala,Cyprus,e2d1822f
LD Madushanka,Sri Lanka,de063a39
KD Kesuma,Indonesia,4b349dc0
Luka Woods,Serbia,0996f198
Kashif Daud,United Arab Emirates,24fcd95d
AJ Parmar,Norway,94113d54
Rizwan Mangera,Panama,74d63a44
MM Patel,India,f0f628c7
AJ Mosca,Italy,19c56e6e
Mukhtiar Singh,Spain,d03efd83
A Galan,Argentina,ad5165c2
AB Mengoumou,Cameroon,8ad3d034
Munir Dar,Hong Kong,04029c44
Raees Ahmadzai,Afghanistan,cffce71d
Syed Naqvi,Italy,c520c3b9
Shaheen Shah Afridi,Pakistan,45a7e761
TJ Murtagh,Ireland,c89474d1
D Birrell,Jersey,aea11d1d
R Trumpelmann,Namibia,ff6a7ab5
P Heron,Cayman Islands,30b902a3
Suman Ghimire,Portugal,7d990412
Manpreet Singh,Singapore,e9d6a2ce
Bosco Tuyizere,Rwanda,3c370b92
Nashra Sandhu,Pakistan,c981d3c2
JP Bray,Ireland,7c63baa7
KC D'Souza,Bulgaria,2687fff2
FJ Mpegna,Cameroon,d3893060
G Chilia,Vanuatu,daf255ce
IK Gamantika,Indonesia,4d7c5b56
C Tommy,Vanuatu,c6d4cff0
NR Johns-Wickberg,Serbia,3924b2ee
B Shetty,Oman,58c16165
