Player,Season,Mat,Inns,Overs,Bowling_Runs,Wkts,Econ,Country,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,player_id
N M'shangwe,2012/13,2,2.0,7.0,66.0,2.0,9.42,Zimbabwe,7.0,2.0,66.0,2.0,33.0,dd468277
N M'shangwe,2013,1,1.0,3.0,29.0,1.0,9.66,Zimbabwe,10.0,3.0,95.0,3.0,31.666666666666668,dd468277
N M'shangwe,2013/14,2,2.0,6.0,47.0,1.0,7.83,Zimbabwe,16.0,4.0,142.0,5.0,28.4,dd468277
N Madziva,2015,1,1.0,4.0,46.0,0.0,11.5,Zimbabwe,4.0,0.0,46.0,1.0,46.0,4a36c370
N Madziva,2015/16,5,5.0,17.0,148.0,6.0,8.7,Zimbabwe,21.0,6.0,194.0,6.0,32.333333333333336,4a36c370
N Madziva,2016,3,3.0,10.1,85.0,2.0,8.36,Zimbabwe,31.1,8.0,279.0,9.0,31.0,4a36c370
N Madziva,2019,4,4.0,8.4,75.0,2.0,8.65,Zimbabwe,39.5,10.0,354.0,13.0,27.23076923076923,4a36c370
N Madziva,2019/20,2,2.0,7.0,63.0,2.0,9.0,Zimbabwe,46.5,12.0,417.0,15.0,27.8,4a36c370
N Mapunda,2021/22,7,0.0,0.0,0.0,0.0,0.0,Tanzania,0.0,0.0,0.0,0.0,0.0,a94c2947
N Master,2019,2,1.0,4.0,30.0,1.0,7.5,Botswana,4.0,1.0,30.0,1.0,30.0,4833efb4
N Mourikis,2021,3,0.0,0.0,0.0,0.0,0.0,Greece,0.0,0.0,0.0,0.0,0.0,17bd7d33
N Mugabe,2023/24,11,2.0,3.2,15.0,2.0,4.5,Kenya,3.2,2.0,15.0,2.0,7.5,3e28808e
N Mugabe,2024,10,2.0,6.0,60.0,0.0,10.0,Kenya,9.2,2.0,75.0,4.0,18.75,3e28808e
N Mugabe,2024/25,4,0.0,0.0,0.0,0.0,0.0,Kenya,9.2,2.0,75.0,4.0,18.75,3e28808e
N Nankov,2019/20,3,1.0,1.0,15.0,0.0,15.0,Bulgaria,1.0,0.0,15.0,1.0,15.0,5ce3fe3f
N Nankov,2020/21,1,1.0,2.0,13.0,1.0,6.5,Bulgaria,3.0,1.0,28.0,2.0,14.0,5ce3fe3f
N Nankov,2021,1,0.0,0.0,0.0,0.0,0.0,Bulgaria,3.0,1.0,28.0,2.0,14.0,5ce3fe3f
N Naranbaatar,2023,2,2.0,3.4,49.0,0.0,13.36,Mongolia,3.4,0.0,49.0,2.0,24.5,b0e16d9b
N Naranbaatar,2024,11,6.0,15.0,204.0,1.0,13.6,Mongolia,18.4,1.0,253.0,8.0,31.625,b0e16d9b
N Nipiko,2018/19,4,3.0,7.0,54.0,5.0,7.71,Vanuatu,7.0,5.0,54.0,3.0,18.0,c498c510
N Nipiko,2019,5,5.0,15.2,137.0,10.0,8.93,Vanuatu,22.2,15.0,191.0,8.0,23.875,c498c510
N Nipiko,2019/20,5,5.0,17.0,120.0,9.0,7.05,Vanuatu,39.2,24.0,311.0,13.0,23.923076923076923,c498c510
N Nipiko,2022,5,3.0,6.3,45.0,4.0,6.92,Vanuatu,45.5,28.0,356.0,16.0,22.25,c498c510
N Nipiko,2022/23,3,3.0,12.0,94.0,4.0,7.83,Vanuatu,57.5,32.0,450.0,19.0,23.68421052631579,c498c510
N Nipiko,2023,6,6.0,18.1,123.0,13.0,6.77,Vanuatu,75.6,45.0,573.0,25.0,22.92,c498c510
N Nipiko,2023/24,5,2.0,6.0,58.0,1.0,9.66,Vanuatu,81.6,46.0,631.0,27.0,23.37037037037037,c498c510
N Nipiko,2024,6,4.0,12.1,140.0,3.0,11.5,Vanuatu,93.69999999999999,49.0,771.0,31.0,24.870967741935484,c498c510
N Nuntarach,2022,6,0.0,0.0,0.0,0.0,0.0,Thailand,0.0,0.0,0.0,0.0,0.0,9e3575ce
N Nuntarach,2023,8,6.0,11.0,95.0,3.0,8.63,Thailand,11.0,3.0,95.0,6.0,15.833333333333334,9e3575ce
N Nuntarach,2023/24,8,2.0,2.0,24.0,1.0,12.0,Thailand,13.0,4.0,119.0,8.0,14.875,9e3575ce
N Nuntarach,2024,5,4.0,12.0,104.0,3.0,8.66,Thailand,25.0,7.0,223.0,12.0,18.583333333333332,9e3575ce
N Pathan,2019,4,4.0,6.0,60.0,2.0,10.0,Thailand,6.0,2.0,60.0,4.0,15.0,25bc2d36
N Pathan,2019/20,4,1.0,1.4,19.0,1.0,11.4,Thailand,7.4,3.0,79.0,5.0,15.8,25bc2d36
N Peter,2024,2,2.0,6.0,59.0,3.0,9.83,South Africa,6.0,3.0,59.0,2.0,29.5,212aeedd
N Peter,2024/25,2,2.0,5.0,49.0,1.0,9.8,South Africa,11.0,4.0,108.0,4.0,27.0,212aeedd
N Pokana,2015/16,3,3.0,5.0,30.0,2.0,6.0,Papua New Guinea,5.0,2.0,30.0,3.0,10.0,87a92b6b
N Pokana,2018/19,3,2.0,6.0,24.0,2.0,4.0,Papua New Guinea,11.0,4.0,54.0,5.0,10.8,87a92b6b
N Pokana,2019,5,5.0,16.1,57.0,5.0,3.52,Papua New Guinea,27.1,9.0,111.0,10.0,11.1,87a92b6b
N Pokana,2019/20,8,8.0,29.4,217.0,10.0,7.31,Papua New Guinea,56.5,19.0,328.0,18.0,18.22222222222222,87a92b6b
N Pokana,2021/22,6,6.0,21.0,191.0,4.0,9.09,Papua New Guinea,77.5,23.0,519.0,24.0,21.625,87a92b6b
N Pokana,2023,2,2.0,5.0,36.0,2.0,7.2,Papua New Guinea,82.5,25.0,555.0,26.0,21.346153846153847,87a92b6b
N Pokana,2023/24,4,4.0,16.0,114.0,4.0,7.12,Papua New Guinea,98.5,29.0,669.0,30.0,22.3,87a92b6b
N Pooran,2016/17,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2018/19,8,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2019,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2019/20,7,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2020/21,6,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2021,14,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2021/22,16,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2022,10,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2022/23,8,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2023,5,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2023/24,8,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pooran,2024,10,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,3241e3fd
N Pradeep,2016,1,1.0,2.0,12.0,0.0,6.0,Sri Lanka,2.0,0.0,12.0,1.0,12.0,2af838ee
N Pradeep,2016/17,1,1.0,2.0,25.0,0.0,12.5,Sri Lanka,4.0,0.0,37.0,2.0,18.5,2af838ee
N Pradeep,2017/18,7,7.0,22.3,250.0,7.0,11.11,Sri Lanka,26.3,7.0,287.0,9.0,31.88888888888889,2af838ee
N Pradeep,2019/20,5,5.0,17.4,120.0,8.0,6.79,Sri Lanka,43.7,15.0,407.0,14.0,29.071428571428573,2af838ee
N Pradeep,2020/21,1,1.0,0.1,6.0,0.0,36.0,Sri Lanka,43.800000000000004,15.0,413.0,15.0,27.533333333333335,2af838ee
N Pradeep,2021,1,1.0,2.0,23.0,0.0,11.5,Sri Lanka,45.800000000000004,15.0,436.0,16.0,27.25,2af838ee
N Rana,2021,2,0.0,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,0.0,fb2d1dda
N Senamontree,2019/20,4,4.0,12.3,95.0,5.0,7.6,Thailand,12.3,5.0,95.0,4.0,23.75,44e00a4c
N Senamontree,2023,8,8.0,24.5,147.0,9.0,5.91,Thailand,36.8,14.0,242.0,12.0,20.166666666666668,44e00a4c
N Senamontree,2023/24,8,8.0,30.2,156.0,10.0,5.14,Thailand,67.0,24.0,398.0,20.0,19.9,44e00a4c
N Senamontree,2024,5,5.0,17.0,108.0,4.0,6.35,Thailand,84.0,28.0,506.0,25.0,20.24,44e00a4c
N Senamontree,2024/25,4,4.0,16.0,49.0,5.0,3.06,Thailand,100.0,33.0,555.0,29.0,19.137931034482758,44e00a4c
N Tanner,2024,7,4.0,5.0,40.0,2.0,8.0,Philippines,5.0,2.0,40.0,4.0,10.0,5f5efae1
N Thailappan,2022,2,2.0,7.0,82.0,1.0,11.71,Bahrain,7.0,1.0,82.0,2.0,41.0,bdf6f65d
N Thushara,2021/22,2,2.0,5.1,50.0,1.0,9.67,Sri Lanka,5.1,1.0,50.0,2.0,25.0,ee1b6c27
N Thushara,2022,2,2.0,4.0,39.0,1.0,9.75,Sri Lanka,9.1,2.0,89.0,4.0,22.25,ee1b6c27
N Thushara,2023,1,1.0,3.0,17.0,4.0,5.66,Sri Lanka,12.1,6.0,106.0,5.0,21.2,ee1b6c27
N Thushara,2023/24,3,3.0,12.0,111.0,5.0,9.25,Sri Lanka,24.1,11.0,217.0,8.0,27.125,ee1b6c27
N Thushara,2024,3,3.0,10.4,60.0,8.0,5.62,Sri Lanka,34.5,19.0,277.0,11.0,25.181818181818183,ee1b6c27
N Thushara,2024/25,2,2.0,3.0,36.0,1.0,12.0,Sri Lanka,37.5,20.0,313.0,13.0,24.076923076923077,ee1b6c27
N Tyagi,2023,1,1.0,4.0,22.0,1.0,5.5,Czech Republic,4.0,1.0,22.0,1.0,22.0,53984f75
N Tyagi,2024,1,1.0,2.0,30.0,0.0,15.0,Czech Republic,6.0,1.0,52.0,2.0,26.0,53984f75
N Vanua,2015,3,3.0,10.2,58.0,4.0,5.61,Papua New Guinea,10.2,4.0,58.0,3.0,19.333333333333332,a36915ce
N Vanua,2015/16,3,3.0,10.0,66.0,4.0,6.6,Papua New Guinea,20.2,8.0,124.0,6.0,20.666666666666668,a36915ce
N Vanua,2017,3,3.0,11.0,95.0,6.0,8.63,Papua New Guinea,31.2,14.0,219.0,9.0,24.333333333333332,a36915ce
N Vanua,2018/19,3,3.0,8.0,47.0,1.0,5.87,Papua New Guinea,39.2,15.0,266.0,12.0,22.166666666666668,a36915ce
N Vanua,2019,5,5.0,17.0,94.0,10.0,5.52,Papua New Guinea,56.2,25.0,360.0,17.0,21.176470588235293,a36915ce
N Vanua,2019/20,8,8.0,25.2,145.0,10.0,5.72,Papua New Guinea,81.4,35.0,505.0,25.0,20.2,a36915ce
N Vanua,2021/22,10,5.0,18.0,188.0,4.0,10.44,Papua New Guinea,99.4,39.0,693.0,30.0,23.1,a36915ce
N Vanua,2022,7,7.0,25.0,223.0,8.0,8.92,Papua New Guinea,124.4,47.0,916.0,37.0,24.756756756756758,a36915ce
N Vanua,2023,9,9.0,28.0,168.0,13.0,6.0,Papua New Guinea,152.4,60.0,1084.0,46.0,23.565217391304348,a36915ce
N Vanua,2023/24,4,4.0,13.0,128.0,3.0,9.84,Papua New Guinea,165.4,63.0,1212.0,50.0,24.24,a36915ce
N Vanua,2024,3,3.0,8.0,43.0,3.0,5.37,Papua New Guinea,173.4,66.0,1255.0,53.0,23.67924528301887,a36915ce
N Vimukthi,2023,1,1.0,4.0,13.0,0.0,3.25,Sri Lanka,4.0,0.0,13.0,1.0,13.0,b215a7be
N Wijesekera,2021,4,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,85dcc96d
N Wijesekera,2022,3,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,85dcc96d
N Wijesekera,2023,3,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,85dcc96d
N Zimonjic,2021,3,2.0,3.4,62.0,2.0,16.9,Serbia,3.4,2.0,62.0,2.0,31.0,638f451b
N Zimonjic,2022,4,2.0,4.0,46.0,1.0,11.5,Serbia,7.4,3.0,108.0,4.0,27.0,638f451b
N Zimonjic,2023,4,1.0,1.0,12.0,0.0,12.0,Serbia,8.4,3.0,120.0,5.0,24.0,638f451b
N Zimonjic,2023/24,2,0.0,0.0,0.0,0.0,0.0,Serbia,8.4,3.0,120.0,5.0,24.0,638f451b
N Zimonjic,2024,7,2.0,3.0,45.0,0.0,15.0,Serbia,11.4,3.0,165.0,7.0,23.571428571428573,638f451b
NA Greenwood,2019/20,8,2.0,2.0,14.0,1.0,7.0,Jersey,2.0,1.0,14.0,2.0,7.0,7ca68967
NA Greenwood,2022,8,2.0,2.0,17.0,0.0,8.5,Jersey,4.0,1.0,31.0,4.0,7.75,7ca68967
NA Greenwood,2023,6,4.0,12.0,65.0,2.0,5.41,Jersey,16.0,3.0,96.0,8.0,12.0,7ca68967
NA Greenwood,2024,9,8.0,27.0,140.0,9.0,5.18,Jersey,43.0,12.0,236.0,16.0,14.75,7ca68967
NA Janes,2019,2,1.0,1.0,12.0,0.0,12.0,Thailand,1.0,0.0,12.0,1.0,12.0,7044cd2e
NA Karnik,2022,2,2.0,3.4,56.0,0.0,15.27,Singapore,3.4,0.0,56.0,2.0,28.0,835a58da
NA Karnik,2022/23,2,2.0,8.0,84.0,1.0,10.5,Singapore,11.4,1.0,140.0,4.0,35.0,835a58da
NA Maiolo,2019,8,7.0,28.0,152.0,7.0,5.42,Italy,28.0,7.0,152.0,7.0,21.714285714285715,362fde0f
NA Rock,2021,5,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2021/22,8,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2022/23,1,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2023,5,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2023/24,1,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2024,1,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Rock,2024/25,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,43f4087c
NA Saini,2019,3,3.0,11.0,78.0,5.0,7.09,India,11.0,5.0,78.0,3.0,26.0,21d4e29b
NA Saini,2019/20,7,6.0,21.5,157.0,8.0,7.19,India,32.5,13.0,235.0,9.0,26.11111111111111,21d4e29b
NA Saini,2021,1,0.0,0.0,0.0,0.0,0.0,India,32.5,13.0,235.0,9.0,26.11111111111111,21d4e29b
NB Budayair,2013/14,3,0.0,0.0,0.0,0.0,0.0,Nepal,0.0,0.0,0.0,0.0,0.0,9d280648
NB Budayair,2014/15,1,0.0,0.0,0.0,0.0,0.0,Nepal,0.0,0.0,0.0,0.0,0.0,9d280648
NCK Liyanage,2019,6,5.0,14.0,100.0,3.0,7.14,Malaysia,14.0,3.0,100.0,5.0,20.0,d1b5efdf
ND Laegsgaard,2019,9,7.0,23.0,105.0,9.0,4.56,Denmark,23.0,9.0,105.0,7.0,15.0,b0f2d3bd
ND Laegsgaard,2022,5,5.0,18.0,106.0,9.0,5.88,Denmark,41.0,18.0,211.0,12.0,17.583333333333332,b0f2d3bd
ND Laegsgaard,2023,9,9.0,27.3,152.0,13.0,5.52,Denmark,68.3,31.0,363.0,21.0,17.285714285714285,b0f2d3bd
ND Laegsgaard,2024,6,6.0,17.0,123.0,2.0,7.23,Denmark,85.3,33.0,486.0,27.0,18.0,b0f2d3bd
ND McKenzie,2005/06,1,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,a830c083
ND McKenzie,2008/09,1,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,a830c083
NE Bonner,2011,1,1.0,2.0,18.0,0.0,9.0,West Indies,2.0,0.0,18.0,1.0,18.0,59ddd811
NE Bonner,2011/12,1,0.0,0.0,0.0,0.0,0.0,West Indies,2.0,0.0,18.0,1.0,18.0,59ddd811
NFI McCallum,2007/08,2,0.0,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,0.0,ef5cbaf6
NFI McCallum,2008,4,0.0,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,0.0,ef5cbaf6
NFI McCallum,2009,2,0.0,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,0.0,ef5cbaf6
NFI McCallum,2009/10,3,0.0,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,0.0,ef5cbaf6
NG Collins,2019,5,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,be3bdc15
NG Collins,2021,4,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,be3bdc15
NG Collins,2022,10,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,be3bdc15
NG Collins,2023,5,0.0,0.0,0.0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,be3bdc15
NG Jones,2009/10,1,1.0,1.0,8.0,0.0,8.0,Ireland,1.0,0.0,8.0,1.0,8.0,c5326dd0
NG Jones,2011/12,2,1.0,1.0,6.0,0.0,6.0,Ireland,2.0,0.0,14.0,2.0,7.0,c5326dd0
NG Jones,2012/13,2,0.0,0.0,0.0,0.0,0.0,Ireland,2.0,0.0,14.0,2.0,7.0,c5326dd0
NG Liyanage,2021,2,0.0,0.0,0.0,0.0,0.0,Hungary,0.0,0.0,0.0,0.0,0.0,4e22db41
NH Ekanayake,2022/23,4,3.0,9.5,60.0,3.0,6.1,Bahamas,9.5,3.0,60.0,3.0,20.0,00c98c78
NH Naureen,2019/20,1,1.0,3.0,32.0,1.0,10.66,Spain,3.0,1.0,32.0,1.0,32.0,ecbd4377
NJ Astle,2005/06,2,1.0,4.0,20.0,3.0,5.0,New Zealand,4.0,3.0,20.0,1.0,20.0,99639abf
NJ Astle,2006/07,2,1.0,2.5,30.0,1.0,10.58,New Zealand,6.5,4.0,50.0,2.0,25.0,99639abf
NJ Ferraby,2019,7,0.0,0.0,0.0,0.0,0.0,Jersey,0.0,0.0,0.0,0.0,0.0,c149b9ca
NJ Ferraby,2019/20,7,0.0,0.0,0.0,0.0,0.0,Jersey,0.0,0.0,0.0,0.0,0.0,c149b9ca
NJ Ferraby,2021/22,4,0.0,0.0,0.0,0.0,0.0,Jersey,0.0,0.0,0.0,0.0,0.0,c149b9ca
NJ Maddinson,2013/14,1,0.0,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,0.0,44afbf2d
NJ Maddinson,2014/15,1,0.0,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,0.0,44afbf2d
NJ Maddinson,2018,4,0.0,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,0.0,44afbf2d
NJ O'Brien,2008,4,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2009,4,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2009/10,6,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2010,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2012,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2012/13,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2013/14,1,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2015,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ O'Brien,2015/16,7,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,84826f48
NJ Reardon,2014/15,2,0.0,0.0,0.0,0.0,0.0,Australia,0.0,0.0,0.0,0.0,0.0,c7bdb5b5
NJA Smith,2023,2,0.0,0.0,0.0,0.0,0.0,Philippines,0.0,0.0,0.0,0.0,0.0,020f24d6
NJA Smith,2023/24,1,0.0,0.0,0.0,0.0,0.0,Philippines,0.0,0.0,0.0,0.0,0.0,020f24d6
NK Aneesh Kumar,2021/22,3,3.0,10.3,39.0,5.0,3.71,Switzerland,10.3,5.0,39.0,3.0,13.0,e23da78c
NK Aneesh Kumar,2022,7,6.0,23.0,131.0,5.0,5.69,Switzerland,33.3,10.0,170.0,9.0,18.88888888888889,e23da78c
NK Aneesh Kumar,2023,7,7.0,25.0,179.0,4.0,7.16,Switzerland,58.3,14.0,349.0,16.0,21.8125,e23da78c
NK Aneesh Kumar,2024,4,4.0,13.5,77.0,5.0,5.56,Switzerland,71.8,19.0,426.0,20.0,21.3,e23da78c
NK Patel,2019,4,4.0,13.0,61.0,5.0,4.69,United States of America,13.0,5.0,61.0,4.0,15.25,c6e10e5c
NK Patel,2021/22,8,8.0,27.0,146.0,11.0,5.4,United States of America,40.0,16.0,207.0,12.0,17.25,c6e10e5c
NK Patel,2022,5,5.0,19.0,101.0,9.0,5.31,United States of America,59.0,25.0,308.0,17.0,18.11764705882353,c6e10e5c
NK Patel,2024,4,4.0,8.4,69.0,2.0,7.96,United States of America,67.4,27.0,377.0,21.0,17.952380952380953,c6e10e5c
NK Tiwari,2021/22,6,6.0,18.0,127.0,3.0,7.05,Cyprus,18.0,3.0,127.0,6.0,21.166666666666668,97f44626
NK Tiwari,2022,5,5.0,15.5,108.0,6.0,6.82,Cyprus,33.5,9.0,235.0,11.0,21.363636363636363,97f44626
NK Tiwari,2024,6,5.0,19.0,122.0,9.0,6.42,Cyprus,52.5,18.0,357.0,16.0,22.3125,97f44626
NL McCullum,2007/08,1,0.0,0.0,0.0,0.0,0.0,New Zealand,0.0,0.0,0.0,0.0,0.0,5673a3fc
NL McCullum,2008/09,3,2.0,4.0,41.0,1.0,10.25,New Zealand,4.0,1.0,41.0,2.0,20.5,5673a3fc
NL McCullum,2009,6,5.0,15.1,84.0,7.0,5.53,New Zealand,19.1,8.0,125.0,7.0,17.857142857142858,5673a3fc
NL McCullum,2009/10,5,5.0,13.1,87.0,4.0,6.6,New Zealand,32.2,12.0,212.0,12.0,17.666666666666668,5673a3fc
NL McCullum,2010,7,7.0,25.0,158.0,9.0,6.32,New Zealand,57.2,21.0,370.0,19.0,19.473684210526315,5673a3fc
NL McCullum,2010/11,3,3.0,10.0,56.0,5.0,5.6,New Zealand,67.2,26.0,426.0,22.0,19.363636363636363,5673a3fc
NL McCullum,2011/12,7,7.0,17.0,122.0,8.0,7.17,New Zealand,84.2,34.0,548.0,29.0,18.896551724137932,5673a3fc
NL McCullum,2012,2,2.0,7.0,49.0,2.0,7.0,New Zealand,91.2,36.0,597.0,31.0,19.258064516129032,5673a3fc
NL McCullum,2012/13,11,11.0,37.0,268.0,5.0,7.24,New Zealand,128.2,41.0,865.0,42.0,20.595238095238095,5673a3fc
NL McCullum,2013,2,1.0,3.0,37.0,1.0,12.33,New Zealand,131.2,42.0,902.0,43.0,20.976744186046513,5673a3fc
NL McCullum,2013/14,8,8.0,27.5,177.0,10.0,6.35,New Zealand,158.7,52.0,1079.0,51.0,21.15686274509804,5673a3fc
NL McCullum,2014/15,2,2.0,7.0,42.0,0.0,6.0,New Zealand,165.7,52.0,1121.0,53.0,21.150943396226417,5673a3fc
NL McCullum,2015,4,4.0,16.0,136.0,3.0,8.5,New Zealand,181.7,55.0,1257.0,57.0,22.05263157894737,5673a3fc
NL McCullum,2015/16,2,2.0,5.0,21.0,3.0,4.2,New Zealand,186.7,58.0,1278.0,59.0,21.661016949152543,5673a3fc
NL Smith,2021/22,6,0.0,0.0,0.0,0.0,0.0,Italy,0.0,0.0,0.0,0.0,0.0,547408c8
NL Ujawe,2022,4,4.0,9.0,59.0,3.0,6.55,Slovenia,9.0,3.0,59.0,4.0,14.75,7c7c4988
NLTC Perera,2010,6,5.0,13.0,80.0,3.0,6.15,Sri Lanka,13.0,3.0,80.0,5.0,16.0,0f12f9df
NLTC Perera,2010/11,1,1.0,4.0,22.0,2.0,5.5,Sri Lanka,17.0,5.0,102.0,6.0,17.0,0f12f9df
NLTC Perera,2011,2,2.0,4.0,56.0,1.0,14.0,Sri Lanka,21.0,6.0,158.0,8.0,19.75,0f12f9df
NLTC Perera,2011/12,1,1.0,4.0,26.0,1.0,6.5,Sri Lanka,25.0,7.0,184.0,9.0,20.444444444444443,0f12f9df
NLTC Perera,2012,3,3.0,10.4,88.0,2.0,8.25,Sri Lanka,35.4,9.0,272.0,12.0,22.666666666666668,0f12f9df
NLTC Perera,2012/13,11,7.0,16.0,137.0,7.0,8.56,Sri Lanka,51.4,16.0,409.0,19.0,21.526315789473685,0f12f9df
NLTC Perera,2013,3,2.0,2.0,21.0,0.0,10.5,Sri Lanka,53.4,16.0,430.0,21.0,20.476190476190474,0f12f9df
NLTC Perera,2013/14,10,6.0,15.0,150.0,6.0,10.0,Sri Lanka,68.4,22.0,580.0,27.0,21.48148148148148,0f12f9df
NLTC Perera,2014,1,1.0,3.0,24.0,1.0,8.0,Sri Lanka,71.4,23.0,604.0,28.0,21.571428571428573,0f12f9df
NLTC Perera,2015,2,2.0,8.0,57.0,3.0,7.12,Sri Lanka,79.4,26.0,661.0,30.0,22.033333333333335,0f12f9df
NLTC Perera,2015/16,12,11.0,26.4,265.0,8.0,9.93,Sri Lanka,105.80000000000001,34.0,926.0,41.0,22.585365853658537,0f12f9df
NLTC Perera,2016,2,2.0,5.0,77.0,1.0,15.4,Sri Lanka,110.80000000000001,35.0,1003.0,43.0,23.325581395348838,0f12f9df
NLTC Perera,2016/17,2,1.0,3.0,24.0,1.0,8.0,Sri Lanka,113.80000000000001,36.0,1027.0,44.0,23.34090909090909,0f12f9df
NLTC Perera,2017,1,1.0,1.2,20.0,0.0,15.0,Sri Lanka,115.00000000000001,36.0,1047.0,45.0,23.266666666666666,0f12f9df
NLTC Perera,2018/19,5,3.0,8.0,102.0,1.0,12.75,Sri Lanka,123.00000000000001,37.0,1149.0,48.0,23.9375,0f12f9df
NLTC Perera,2019/20,2,2.0,6.0,47.0,0.0,7.83,Sri Lanka,129.0,37.0,1196.0,50.0,23.92,0f12f9df
NLTC Perera,2020/21,3,1.0,2.0,42.0,0.0,21.0,Sri Lanka,131.0,37.0,1238.0,51.0,24.274509803921568,0f12f9df
NM Carter,2012/13,1,1.0,4.0,27.0,2.0,6.75,Scotland,4.0,2.0,27.0,1.0,27.0,7805af0f
NM Carter,2013,2,2.0,7.0,25.0,2.0,3.57,Scotland,11.0,4.0,52.0,3.0,17.333333333333332,7805af0f
NM Carter,2013/14,4,4.0,15.0,116.0,2.0,7.73,Scotland,26.0,6.0,168.0,7.0,24.0,7805af0f
NM Coulter-Nile,2012/13,1,1.0,4.0,36.0,1.0,9.0,Australia,4.0,1.0,36.0,1.0,36.0,56ab442f
